ORF,ImageNumber,ObjectNumber,filename,Plate,well_number,series_number,gene_name,row_id,score,is_inlier
YLR428C,1194,14,20181015_135757_230plate10WellA13BlueChannel(series3).tif,10,A13,3,,1194,0.12608135533139955,False
YLL042C,23,19,20181002_135035_623plate1WellA08BlueChannel(series2).tif,1,A08,2,ATG10,23,0.12025899780626492,False
YDL129W,1724,37,20181015_135757_230plate10WellH22BlueChannel(series2).tif,10,H22,2,,1724,0.14008983934110802,False
YDL151C,1951,51,20181015_135757_230plate10WellL02BlueChannel(series1).tif,10,L02,1,BUD30,1951,0.11060380598048652,False
YLR102C,1024,86,20181002_135035_623plate1WellO06BlueChannel(series1).tif,1,O06,1,APC9,1024,0.1364334746630203,False
YMR175W,1613,6,20181015_135757_230plate10WellG09BlueChannel(series2).tif,10,G09,2,SIP18,1613,0.042337558898470753,False
YMR016C,969,11,20181002_135035_623plate1WellN11BlueChannel(series3).tif,1,N11,3,SOK2,969,0.09758198784017094,False
YAL026C,337,78,20181002_135035_623plate1WellE17BlueChannel(series1).tif,1,E17,1,DRS2,337,0.0700066247716536,False
YLL002W,788,27,20181002_135035_623plate1WellK23BlueChannel(series2).tif,1,K23,2,RTT109,788,0.13695501589845077,False
YLR024C,360,117,20181002_135035_623plate1WellE24BlueChannel(series3).tif,1,E24,3,UBR2,360,0.12898582166780925,False
YDL201W,1645,29,20181015_135757_230plate10WellG20BlueChannel(series1).tif,10,G20,1,TRM8,1645,0.059601409774582004,False
YLR099C,1013,89,20181002_135035_623plate1WellO02BlueChannel(series2).tif,1,O02,2,ICT1,1013,0.14202999331069782,False
YCR077C,1968,103,20181015_135757_230plate10WellL07BlueChannel(series3).tif,10,L07,3,PAT1,1968,0.08819797704836943,False
YDL173W,2103,2,20181015_135757_230plate10WellN04BlueChannel(series3).tif,10,N04,3,PAR32,2103,0.13934377769432874,False
YLR443W,1330,34,20181015_135757_230plate10WellC11BlueChannel(series1).tif,10,C11,1,ECM7,1330,0.11158100240643093,False
YCR036W,1805,86,20181015_135757_230plate10WellJ01BlueChannel(series2).tif,10,J01,2,RBK1,1805,0.12114848813890919,False
YBR281C,1432,18,20181015_135757_230plate10WellD21BlueChannel(series1).tif,10,D21,1,DUG2,1432,0.1397056288029155,False
YLL052C,58,66,20181002_135035_623plate1WellA20BlueChannel(series1).tif,1,A20,1,AQY2,58,0.05393409876276774,False
YCR066W,1865,10,20181015_135757_230plate10WellJ21BlueChannel(series2).tif,10,J21,2,RAD18,1865,0.06986810188015205,False
YMR241W,1085,154,20181002_135035_623plate1WellP02BlueChannel(series2).tif,1,P02,2,YHM2,1085,0.1397423791950888,False
YBR284W,1522,1,20181015_135757_230plate10WellF03BlueChannel(series1).tif,10,F03,1,,1522,0.11847021470475658,False
YMR172C-A,420,54,20181002_135035_623plate1WellF20BlueChannel(series3).tif,1,F20,3,,420,0.11430316849602876,False
YLL055W,148,38,20181002_135035_623plate1WellC02BlueChannel(series1).tif,1,C02,1,YCT1,148,0.1325766211016986,False
YMR205C,810,5,20181002_135035_623plate1WellL06BlueChannel(series3).tif,1,L06,3,PFK2,810,0.09436234873643451,False
YDL204W,1657,37,20181015_135757_230plate10WellG24BlueChannel(series1).tif,10,G24,1,RTN2,1657,0.12633750144350528,False
YNR058W,1732,112,20181015_135757_230plate10WellI01BlueChannel(series1).tif,10,I01,1,BIO3,1732,0.03780221748183411,False
YDL138W,1850,12,20181015_135757_230plate10WellJ16BlueChannel(series2).tif,10,J16,2,RGT2,1850,0.08849295385608787,False
YCR025C,1697,24,20181015_135757_230plate10WellH13BlueChannel(series2).tif,10,H13,2,,1697,0.052336536774637885,False
YNR059W,1739,46,20181015_135757_230plate10WellI03BlueChannel(series2).tif,10,I03,2,MNT4,1739,0.04233296957242802,False
YDR032C,1266,34,20181015_135757_230plate10WellB13BlueChannel(series3).tif,10,B13,3,PST2,1266,0.13674538087982757,False
YAL056W,63,23,20181002_135035_623plate1WellA21BlueChannel(series3).tif,1,A21,3,GPB2,63,0.12703262305697088,False
YDL222C,1790,81,20181015_135757_230plate10WellI20BlueChannel(series2).tif,10,I20,2,FMP45,1790,0.04357960040549365,False
YMR173W-A,425,23,20181002_135035_623plate1WellF22BlueChannel(series2).tif,1,F22,2,,425,0.1356633226571072,False
YMR041C,106,81,20181002_135035_623plate1WellB12BlueChannel(series1).tif,1,B12,1,ARA2,106,0.10383961775954816,False
YLR003C,202,40,20181002_135035_623plate1WellC20BlueChannel(series1).tif,1,C20,1,CMS1,202,0.13767054355657943,False
YMR189W,653,4,20181002_135035_623plate1WellJ02BlueChannel(series2).tif,1,J02,2,GCV2,653,0.05238174494685831,False
YMR144W,142,116,20181002_135035_623plate1WellB24BlueChannel(series1).tif,1,B24,1,FDO1,142,0.14243417458906762,False
YLR023C,354,68,20181002_135035_623plate1WellE22BlueChannel(series3).tif,1,E22,3,IZH3,354,0.13694978692135154,False
YML059C,285,46,20181002_135035_623plate1WellD23BlueChannel(series3).tif,1,D23,3,NTE1,285,0.14229819170240932,False
YLR015W,312,18,20181002_135035_623plate1WellE08BlueChannel(series3).tif,1,E08,3,BRE2,312,0.14193143621053486,False
YMR244C-A,1121,6,20181002_135035_623plate1WellP14BlueChannel(series2).tif,1,P14,2,COA6,1121,0.1319784539850376,False
YLR081W,773,5,20181002_135035_623plate1WellK18BlueChannel(series2).tif,1,K18,2,GAL2,773,0.05659002823759818,False
YLR043C,462,11,20181002_135035_623plate1WellG10BlueChannel(series3).tif,1,G10,3,TRX1,462,0.12871871537960056,False
YAL022C,351,18,20181002_135035_623plate1WellE21BlueChannel(series3).tif,1,E21,3,FUN26,351,0.12859676977948922,False
YJR069C,2068,3,20181015_135757_230plate10WellM17BlueChannel(series1).tif,10,M17,1,HAM1,2068,0.10124894360278223,False
YAR020C,625,62,20181002_135035_623plate1WellI17BlueChannel(series1).tif,1,I17,1,PAU7,625,0.1260304157104294,False
YMR029C,1118,41,20181002_135035_623plate1WellP13BlueChannel(series2).tif,1,P13,2,FAR8,1118,0.04336697342708161,False
YMR003W,837,27,20181002_135035_623plate1WellL15BlueChannel(series3).tif,1,L15,3,AIM34,837,0.07834103643608567,False
YMR151W,240,53,20181002_135035_623plate1WellD08BlueChannel(series3).tif,1,D08,3,YIM2,240,0.14242252609202594,False
YDL233W,1923,22,20181015_135757_230plate10WellK16BlueChannel(series3).tif,10,K16,3,MFG1,1923,0.07277250501538067,False
YLR099C,1012,99,20181002_135035_623plate1WellO02BlueChannel(series1).tif,1,O02,1,ICT1,1012,0.09424022076271882,False
YLL062C,184,110,20181002_135035_623plate1WellC14BlueChannel(series1).tif,1,C14,1,MHT1,184,0.10857398877904839,False
YMR193C-A,690,1,20181002_135035_623plate1WellJ14BlueChannel(series3).tif,1,J14,3,,690,0.13412633960397505,False
YCR086W,1997,95,20181015_135757_230plate10WellL17BlueChannel(series2).tif,10,L17,2,CSM1,1997,0.07245796291515262,False
YCR036W,1804,156,20181015_135757_230plate10WellJ01BlueChannel(series1).tif,10,J01,1,RBK1,1804,0.03286905803141632,False
QUERY,11,15,20181002_135035_623plate1WellA04BlueChannel(series2).tif,1,A04,2,,11,7.997301310455618e-05,False
YAL013W,471,35,20181002_135035_623plate1WellG13BlueChannel(series3).tif,1,G13,3,DEP1,471,0.1316489534688745,False
YML068W,1496,24,20181015_135757_230plate10WellE18BlueChannel(series2).tif,10,E18,2,ITT1,1496,0.10258095997929703,False
YMR233W,989,66,20181002_135035_623plate1WellN18BlueChannel(series2).tif,1,N18,2,TRI1,989,0.056264939620454424,False
YMR008C,855,17,20181002_135035_623plate1WellL21BlueChannel(series3).tif,1,L21,3,PLB1,855,0.11549729545521803,False
YAR015W,615,33,20181002_135035_623plate1WellI13BlueChannel(series3).tif,1,I13,3,ADE1,615,0.14241250508824288,False
YBR298C,1584,60,20181015_135757_230plate10WellF23BlueChannel(series3).tif,10,F23,3,MAL31,1584,0.11688198276363537,False
YLR453C,1458,19,20181015_135757_230plate10WellE05BlueChannel(series3).tif,10,E05,3,RIF2,1458,0.07824113068171601,False
YLR003C,203,17,20181002_135035_623plate1WellC20BlueChannel(series2).tif,1,C20,2,CMS1,203,0.14112927486549326,False
YDL156W,1969,3,20181015_135757_230plate10WellL08BlueChannel(series1).tif,10,L08,1,CMR1,1969,0.042410254202181974,False
YDL234C,1928,132,20181015_135757_230plate10WellK18BlueChannel(series2).tif,10,K18,2,GYP7,1928,0.10822203183571845,False
YDR010C,2167,128,20181015_135757_230plate10WellO02BlueChannel(series1).tif,10,O02,1,,2167,0.04744375573518092,False
YLR433C,1216,5,20181015_135757_230plate10WellA21BlueChannel(series1).tif,10,A21,1,CNA1,1216,0.060961811694915866,False
YCR036W,1805,9,20181015_135757_230plate10WellJ01BlueChannel(series2).tif,10,J01,2,RBK1,1805,0.09935182415335594,False
YMR172C-A,419,43,20181002_135035_623plate1WellF20BlueChannel(series2).tif,1,F20,2,,419,0.1389268157408119,False
YLR077W,756,26,20181002_135035_623plate1WellK12BlueChannel(series3).tif,1,K12,3,FMP25,756,0.07754545375575371,False
YBR273C,1408,6,20181015_135757_230plate10WellD13BlueChannel(series1).tif,10,D13,1,UBX7,1408,0.11366154627478858,False
YMR234W,995,147,20181002_135035_623plate1WellN20BlueChannel(series2).tif,1,N20,2,RNH1,995,0.1410041527450509,False
YLR122C,97,77,20181002_135035_623plate1WellB09BlueChannel(series1).tif,1,B09,1,,97,0.08636427808256206,False
YAL060W,45,59,20181002_135035_623plate1WellA15BlueChannel(series3).tif,1,A15,3,BDH1,45,0.13249881319827256,False
YMR172C-A,418,23,20181002_135035_623plate1WellF20BlueChannel(series1).tif,1,F20,1,,418,0.14243348438952763,False
YCR049C,1829,34,20181015_135757_230plate10WellJ09BlueChannel(series2).tif,10,J09,2,,1829,0.05253020524465306,False
YAR023C,631,13,20181002_135035_623plate1WellI19BlueChannel(series1).tif,1,I19,1,,631,0.10768188486393751,False
YDL175C,2113,9,20181015_135757_230plate10WellN08BlueChannel(series1).tif,10,N08,1,AIR2,2113,0.05833936436644645,False
YLL010C,884,27,20181002_135035_623plate1WellM07BlueChannel(series2).tif,1,M07,2,PSR1,884,0.08510140109393918,False
YDL156W,1969,56,20181015_135757_230plate10WellL08BlueChannel(series1).tif,10,L08,1,CMR1,1969,0.13829639133775287,False
YAR042W,758,58,20181002_135035_623plate1WellK13BlueChannel(series2).tif,1,K13,2,SWH1,758,0.14018729824016848,False
YDL238C,1945,73,20181015_135757_230plate10WellK24BlueChannel(series1).tif,10,K24,1,GUD1,1945,0.13518896669275982,False
YNR059W,1738,9,20181015_135757_230plate10WellI03BlueChannel(series1).tif,10,I03,1,MNT4,1738,0.03936055033333055,False
YJR109C,1184,12,20181015_135757_230plate10WellA10BlueChannel(series2).tif,10,A10,2,CPA2,1184,0.1169254630234938,False
YNR062C,1756,9,20181015_135757_230plate10WellI09BlueChannel(series1).tif,10,I09,1,PUL3,1756,0.08989323002889375,False
YAL010C,481,3,20181002_135035_623plate1WellG17BlueChannel(series1).tif,1,G17,1,MDM10,481,0.13381265782765392,False
YLR094C,911,54,20181002_135035_623plate1WellM16BlueChannel(series2).tif,1,M16,2,GIS3,911,0.0971581736802251,False
YLR019W,335,42,20181002_135035_623plate1WellE16BlueChannel(series2).tif,1,E16,2,PSR2,335,0.13671939550137974,False
YLL006W,871,77,20181002_135035_623plate1WellM03BlueChannel(series1).tif,1,M03,1,MMM1,871,0.06388420215622699,False
YMR143W,136,125,20181002_135035_623plate1WellB22BlueChannel(series1).tif,1,B22,1,RPS16A,136,0.13866782009989906,False
YJR052W,1298,35,20181015_135757_230plate10WellB24BlueChannel(series2).tif,10,B24,2,RAD7,1298,0.1287641310575141,False
YJR109C,1183,53,20181015_135757_230plate10WellA10BlueChannel(series1).tif,10,A10,1,CPA2,1183,0.13875182853110005,False
YMR008C,853,53,20181002_135035_623plate1WellL21BlueChannel(series1).tif,1,L21,1,PLB1,853,0.06814334867728582,False
YAL004W,579,84,20181002_135035_623plate1WellI01BlueChannel(series3).tif,1,I01,3,,579,0.13914643169567614,False
YDL172C,2096,78,20181015_135757_230plate10WellN02BlueChannel(series2).tif,10,N02,2,,2096,0.057361519513085685,False
YJR043C,1269,35,20181015_135757_230plate10WellB14BlueChannel(series3).tif,10,B14,3,POL32,1269,0.024501052236824486,False
YLR108C,1044,4,20181002_135035_623plate1WellO12BlueChannel(series3).tif,1,O12,3,,1044,0.13512687434841394,False
YLL021W,1011,14,20181002_135035_623plate1WellO01BlueChannel(series3).tif,1,O01,3,SPA2,1011,0.14222647589978035,False
YJR051W,1292,73,20181015_135757_230plate10WellB22BlueChannel(series2).tif,10,B22,2,OSM1,1292,0.1317452738463725,False
YLR095C,918,88,20181002_135035_623plate1WellM18BlueChannel(series3).tif,1,M18,3,IOC2,918,0.07972161464006483,False
YDR026C,1228,17,20181015_135757_230plate10WellB01BlueChannel(series1).tif,10,B01,1,NSI1,1228,0.08354101594000718,False
YDL219W,1783,29,20181015_135757_230plate10WellI18BlueChannel(series1).tif,10,I18,1,DTD1,1783,0.10743272740564075,False
YLL025W,1033,23,20181002_135035_623plate1WellO09BlueChannel(series1).tif,1,O09,1,PAU17,1033,0.11044199039512312,False
YGL214W,2026,38,20181015_135757_230plate10WellM03BlueChannel(series1).tif,10,M03,1,,2026,0.022271544417387407,False
YDR035W,1283,16,20181015_135757_230plate10WellB19BlueChannel(series2).tif,10,B19,2,ARO3,1283,0.1392018134148454,False
YKL030W,1471,27,20181015_135757_230plate10WellE10BlueChannel(series1).tif,10,E10,1,,1471,0.0779028946987898,False
YDL224C,1802,38,20181015_135757_230plate10WellI24BlueChannel(series2).tif,10,I24,2,WHI4,1802,0.10402024193212192,False
YCR066W,1865,14,20181015_135757_230plate10WellJ21BlueChannel(series2).tif,10,J21,2,RAD18,1865,0.10946421567242706,False
YDL124W,1700,25,20181015_135757_230plate10WellH14BlueChannel(series2).tif,10,H14,2,,1700,0.06031184188568893,False
YJR043C,1268,4,20181015_135757_230plate10WellB14BlueChannel(series2).tif,10,B14,2,POL32,1268,0.13910209056075887,False
YMR017W,975,34,20181002_135035_623plate1WellN13BlueChannel(series3).tif,1,N13,3,SPO20,975,0.12965730917132529,False
YNR058W,1732,133,20181015_135757_230plate10WellI01BlueChannel(series1).tif,10,I01,1,BIO3,1732,0.11998784371167731,False
YDR042C,1295,38,20181015_135757_230plate10WellB23BlueChannel(series2).tif,10,B23,2,,1295,0.14234278366365977,False
YDL215C,1767,40,20181015_135757_230plate10WellI12BlueChannel(series3).tif,10,I12,3,GDH2,1767,0.1395211396531278,False
YJR031C,1243,43,20181015_135757_230plate10WellB06BlueChannel(series1).tif,10,B06,1,GEA1,1243,0.1043571315878698,False
YLL060C,173,57,20181002_135035_623plate1WellC10BlueChannel(series2).tif,1,C10,2,GTT2,173,0.1422844362037743,False
YMR206W,814,30,20181002_135035_623plate1WellL08BlueChannel(series1).tif,1,L08,1,,814,0.14177055236945071,False
YLR024C,359,61,20181002_135035_623plate1WellE24BlueChannel(series2).tif,1,E24,2,UBR2,359,0.1311634935315594,False
YDL157C,1975,12,20181015_135757_230plate10WellL10BlueChannel(series1).tif,10,L10,1,,1975,0.11963025105867241,False
YJR030C,1239,55,20181015_135757_230plate10WellB04BlueChannel(series3).tif,10,B04,3,RBH2,1239,0.1307872649610257,False
YNR057C,1655,23,20181015_135757_230plate10WellG23BlueChannel(series2).tif,10,G23,2,BIO4,1655,0.10091210453489541,False
QUERY,1221,70,20181015_135757_230plate10WellA22BlueChannel(series3).tif,10,A22,3,,1221,9.66568098527687e-05,False
YCL038C,1918,25,20181015_135757_230plate10WellK15BlueChannel(series1).tif,10,K15,1,ATG22,1918,0.021768577563771374,False
YML089C,123,101,20181002_135035_623plate1WellB17BlueChannel(series3).tif,1,B17,3,,123,0.10916833509408769,False
YML021C,1498,2,20181015_135757_230plate10WellE19BlueChannel(series1).tif,10,E19,1,UNG1,1498,0.07268430728319505,False
YCR085W,1990,28,20181015_135757_230plate10WellL15BlueChannel(series1).tif,10,L15,1,,1990,0.0723371073215537,False
YDL222C,1789,42,20181015_135757_230plate10WellI20BlueChannel(series1).tif,10,I20,1,FMP45,1789,0.06600281729606901,False
YDL144C,1863,66,20181015_135757_230plate10WellJ20BlueChannel(series3).tif,10,J20,3,,1863,0.140501882725144,False
YLL055W,148,55,20181002_135035_623plate1WellC02BlueChannel(series1).tif,1,C02,1,YCT1,148,0.1330862003073019,False
YAL051W,153,16,20181002_135035_623plate1WellC03BlueChannel(series3).tif,1,C03,3,OAF1,153,0.14209276459247178,False
YDR006C,2077,132,20181015_135757_230plate10WellM20BlueChannel(series1).tif,10,M20,1,SOK1,2077,0.1307621455907562,False
YLR123C,103,37,20181002_135035_623plate1WellB11BlueChannel(series1).tif,1,B11,1,,103,0.10553474065596377,False
YLR070C,731,33,20181002_135035_623plate1WellK04BlueChannel(series2).tif,1,K04,2,XYL2,731,0.1374375114492288,False
YDR035W,1282,28,20181015_135757_230plate10WellB19BlueChannel(series1).tif,10,B19,1,ARO3,1282,0.0825417211960861,False
YAR044W,771,35,20181002_135035_623plate1WellK17BlueChannel(series3).tif,1,K17,3,,771,0.14230950864166866,False
YML062C,267,10,20181002_135035_623plate1WellD17BlueChannel(series3).tif,1,D17,3,MFT1,267,0.13803500246391176,False
YDL199C,1634,12,20181015_135757_230plate10WellG16BlueChannel(series2).tif,10,G16,2,,1634,0.06600998319053845,False
YLR437C,1314,15,20181015_135757_230plate10WellC05BlueChannel(series3).tif,10,C05,3,DIF1,1314,0.12359892395224183,False
YDR031W,1259,29,20181015_135757_230plate10WellB11BlueChannel(series2).tif,10,B11,2,MIX14,1259,0.05585980350111214,False
YLR262C-A,1156,146,20181015_135403_051plate10WellA01BlueChannel(series1).tif,10,A01,1,TMA7,1156,0.12706314228306606,False
YLL033W,1064,63,20181002_135035_623plate1WellO19BlueChannel(series2).tif,1,O19,2,IRC19,1064,0.11693197687157524,False
YMR158C-B,1596,49,20181015_135757_230plate10WellG03BlueChannel(series3).tif,10,G03,3,,1596,0.08842915891531987,False
YDL178W,2132,103,20181015_135757_230plate10WellN14BlueChannel(series2).tif,10,N14,2,DLD2,2132,0.0902251624318867,False
YDL104C,1533,41,20181015_135757_230plate10WellF06BlueChannel(series3).tif,10,F06,3,QRI7,1533,0.13963908858274748,False
YDL204W,1657,52,20181015_135757_230plate10WellG24BlueChannel(series1).tif,10,G24,1,RTN2,1657,0.0889455606449468,False
YML058W,362,17,20181002_135035_623plate1WellF01BlueChannel(series2).tif,1,F01,2,SML1,362,0.14236191472761342,False
YAL034C,301,20,20181002_135035_623plate1WellE05BlueChannel(series1).tif,1,E05,1,FUN19,301,0.13811060172218728,False
YLR099C,1012,163,20181002_135035_623plate1WellO02BlueChannel(series1).tif,1,O02,1,ICT1,1012,0.11947478640391698,False
YJR144W,1365,22,20181015_135757_230plate10WellC22BlueChannel(series3).tif,10,C22,3,MGM101,1365,0.055332742154937914,False
YAL066W,21,15,20181002_135035_623plate1WellA07BlueChannel(series3).tif,1,A07,3,,21,-0.01825483133785044,True
YAR018C,619,16,20181002_135035_623plate1WellI15BlueChannel(series1).tif,1,I15,1,KIN3,619,0.13383163629494654,False
YML062C,266,34,20181002_135035_623plate1WellD17BlueChannel(series2).tif,1,D17,2,MFT1,266,0.1408630636946712,False
YBR286W,1536,51,20181015_135757_230plate10WellF07BlueChannel(series3).tif,10,F07,3,APE3,1536,0.14185938444331753,False
YLR011W,214,33,20181002_135035_623plate1WellC24BlueChannel(series1).tif,1,C24,1,LOT6,214,0.06734664852085634,False
YDR031W,1260,16,20181015_135757_230plate10WellB11BlueChannel(series3).tif,10,B11,3,MIX14,1260,0.09349356635406092,False
YMR242C,1097,24,20181002_135035_623plate1WellP06BlueChannel(series2).tif,1,P06,2,RPL20A,1097,0.12613546579732293,False
YLR109W,1049,55,20181002_135035_623plate1WellO14BlueChannel(series2).tif,1,O14,2,AHP1,1049,0.06666940436889852,False
YMR144W,143,20,20181002_135035_623plate1WellB24BlueChannel(series2).tif,1,B24,2,FDO1,143,0.1288240729064754,False
YML006C,794,16,20181002_135035_623plate1WellL01BlueChannel(series2).tif,1,L01,2,GIS4,794,0.12190241862707653,False
YAL026C,339,101,20181002_135035_623plate1WellE17BlueChannel(series3).tif,1,E17,3,DRS2,339,0.1419964299243198,False
YDL146W,1868,38,20181015_135757_230plate10WellJ22BlueChannel(series2).tif,10,J22,2,LDB17,1868,0.13587837162860186,False
YMR009W,859,70,20181002_135035_623plate1WellL23BlueChannel(series1).tif,1,L23,1,ADI1,859,0.1340592828431485,False
YDL124W,1701,2,20181015_135757_230plate10WellH14BlueChannel(series3).tif,10,H14,3,,1701,0.1252855356815129,False
YBR290W,1541,12,20181015_135757_230plate10WellF09BlueChannel(series2).tif,10,F09,2,BSD2,1541,0.10747197275415724,False
YNR059W,1740,8,20181015_135757_230plate10WellI03BlueChannel(series3).tif,10,I03,3,MNT4,1740,0.13530487441290473,False
YAL061W,39,30,20181002_135035_623plate1WellA13BlueChannel(series3).tif,1,A13,3,BDH2,39,0.07143796665180277,False
YJR142W,1359,71,20181015_135757_230plate10WellC20BlueChannel(series3).tif,10,C20,3,,1359,0.13607540688562933,False
YCR037C,1810,150,20181015_135757_230plate10WellJ03BlueChannel(series1).tif,10,J03,1,PHO87,1810,0.07251919954062251,False
YLR423C,1168,7,20181015_135757_230plate10WellA05BlueChannel(series1).tif,10,A05,1,ATG17,1168,0.13812465664919507,False
YLR054C,504,31,20181002_135035_623plate1WellG24BlueChannel(series3).tif,1,G24,3,OSW2,504,0.13954146382582105,False
YDR006C,2077,7,20181015_135757_230plate10WellM20BlueChannel(series1).tif,10,M20,1,SOK1,2077,0.08105070296574039,False
YAL023C,344,23,20181002_135035_623plate1WellE19BlueChannel(series2).tif,1,E19,2,PMT2,344,0.10821367311643829,False
YMR014W,957,18,20181002_135035_623plate1WellN07BlueChannel(series3).tif,1,N07,3,BUD22,957,0.038156162884543376,False
YDL211C,1748,20,20181015_135757_230plate10WellI06BlueChannel(series2).tif,10,I06,2,,1748,0.1310937272756068,False
YDL227C,1892,8,20181015_135757_230plate10WellK06BlueChannel(series2).tif,10,K06,2,HO,1892,0.09131835012193135,False
YML009c,704,10,20181002_135035_623plate1WellJ19BlueChannel(series2).tif,1,J19,2,,704,0.12716956884185443,False
YDL169C,2007,8,20181015_135757_230plate10WellL20BlueChannel(series3).tif,10,L20,3,UGX2,2007,0.09915859678568717,False
YLR083C,784,13,20181002_135035_623plate1WellK22BlueChannel(series1).tif,1,K22,1,EMP70,784,0.12466307387700923,False
YLR097C,929,73,20181002_135035_623plate1WellM22BlueChannel(series2).tif,1,M22,2,HRT3,929,0.13346281563529244,False
YDR026C,1230,63,20181015_135757_230plate10WellB01BlueChannel(series3).tif,10,B01,3,NSI1,1230,0.09376080623565143,False
YDR032C,1265,13,20181015_135757_230plate10WellB13BlueChannel(series2).tif,10,B13,2,PST2,1265,0.09300364509653306,False
YMR224C,947,47,20181002_135035_623plate1WellN04BlueChannel(series2).tif,1,N04,2,MRE11,947,0.13257598961897238,False
YMR184W,558,60,20181002_135035_623plate1WellH18BlueChannel(series3).tif,1,H18,3,ADD37,558,0.09714458468171275,False
YBR300C,1660,89,20181015_135757_230plate10WellH01BlueChannel(series1).tif,10,H01,1,,1660,0.14177722998739364,False
YMR002W,829,6,20181002_135035_623plate1WellL13BlueChannel(series1).tif,1,L13,1,MIX17,829,0.061425786072663024,False
YDL203C,1651,43,20181015_135757_230plate10WellG22BlueChannel(series1).tif,10,G22,1,ACK1,1651,0.08683402713487581,False
YNR066C,1780,55,20181015_135757_230plate10WellI17BlueChannel(series1).tif,10,I17,1,,1780,0.031050296416521045,False
YJR145C,1371,64,20181015_135757_230plate10WellC24BlueChannel(series3).tif,10,C24,3,RPS4A,1371,0.12254571359546422,False
YML020W,572,27,20181002_135035_623plate1WellH23BlueChannel(series2).tif,1,H23,2,,572,0.12012063430398265,False
YMR174C,1608,59,20181015_135757_230plate10WellG07BlueChannel(series3).tif,10,G07,3,PAI3,1608,0.13870029775504789,False
YLR059C,605,44,20181002_135035_623plate1WellI10BlueChannel(series2).tif,1,I10,2,REX2,605,0.1342243040555725,False
YDL191W,1610,33,20181015_135757_230plate10WellG08BlueChannel(series2).tif,10,G08,2,RPL35A,1610,0.06759539181178721,False
YDR035W,1283,102,20181015_135757_230plate10WellB19BlueChannel(series2).tif,10,B19,2,ARO3,1283,0.131440508546186,False
YLR446W,1349,35,20181015_135757_230plate10WellC17BlueChannel(series2).tif,10,C17,2,,1349,0.08687393988211939,False
YLR095C,917,11,20181002_135035_623plate1WellM18BlueChannel(series2).tif,1,M18,2,IOC2,917,0.14048730943543458,False
YDR026C,1230,17,20181015_135757_230plate10WellB01BlueChannel(series3).tif,10,B01,3,NSI1,1230,0.11698746121394499,False
YGL235W,2039,54,20181015_135757_230plate10WellM07BlueChannel(series2).tif,10,M07,2,,2039,0.1397824499474646,False
YNR065C,1776,12,20181015_135757_230plate10WellI15BlueChannel(series3).tif,10,I15,3,,1776,0.12017444436563468,False
YLR093C,905,30,20181002_135035_623plate1WellM14BlueChannel(series2).tif,1,M14,2,NYV1,905,0.11641279583691666,False
YCR024C,1684,51,20181015_135757_230plate10WellH09BlueChannel(series1).tif,10,H09,1,SLM5,1684,0.09509117925061919,False
YAL004W,578,35,20181002_135035_623plate1WellI01BlueChannel(series2).tif,1,I01,2,,578,0.06332304027140102,False
YAL049C,159,32,20181002_135035_623plate1WellC05BlueChannel(series3).tif,1,C05,3,AIM2,159,0.13675598699374358,False
YMR007W,848,5,20181002_135035_623plate1WellL19BlueChannel(series2).tif,1,L19,2,,848,0.03129534148436147,False
YLR001C,197,39,20181002_135035_623plate1WellC18BlueChannel(series2).tif,1,C18,2,,197,0.12398913158484846,False
YML020W,573,1,20181002_135035_623plate1WellH23BlueChannel(series3).tif,1,H23,3,,573,0.14243437919895652,False
YMR143W,136,1,20181002_135035_623plate1WellB22BlueChannel(series1).tif,1,B22,1,RPS16A,136,0.08213310511476718,False
YLR121C,91,113,20181002_135035_623plate1WellB07BlueChannel(series1).tif,1,B07,1,YPS3,91,0.13668837466630238,False
YAL056W,61,71,20181002_135035_623plate1WellA21BlueChannel(series1).tif,1,A21,1,GPB2,61,0.14068364958657548,False
YLL038C,1070,13,20181002_135035_623plate1WellO21BlueChannel(series2).tif,1,O21,2,ENT4,1070,0.13766663050972155,False
YDR046C,1378,62,20181015_135757_230plate10WellD03BlueChannel(series1).tif,10,D03,1,BAP3,1378,0.03411348522060638,False
YDL154W,1957,31,20181015_135757_230plate10WellL04BlueChannel(series1).tif,10,L04,1,MSH5,1957,0.1315647861806294,False
YMR241W,1085,184,20181002_135035_623plate1WellP02BlueChannel(series2).tif,1,P02,2,YHM2,1085,0.1268390629056326,False
YJR035W,1255,35,20181015_135757_230plate10WellB10BlueChannel(series1).tif,10,B10,1,RAD26,1255,0.10026284630505619,False
YCL038C,1918,28,20181015_135757_230plate10WellK15BlueChannel(series1).tif,10,K15,1,ATG22,1918,0.10991903341048265,False
YLR423C,1170,35,20181015_135757_230plate10WellA05BlueChannel(series3).tif,10,A05,3,ATG17,1170,0.13371655184658315,False
YMR215W,840,62,20181002_135035_623plate1WellL16BlueChannel(series3).tif,1,L16,3,GAS3,840,0.12807012821465322,False
QUERY,11,44,20181002_135035_623plate1WellA04BlueChannel(series2).tif,1,A04,2,,11,0.00012913034106717958,False
YDL215C,1767,3,20181015_135757_230plate10WellI12BlueChannel(series3).tif,10,I12,3,GDH2,1767,0.10911032900343484,False
YCR077C,1966,69,20181015_135757_230plate10WellL07BlueChannel(series1).tif,10,L07,1,PAT1,1966,0.10832089211601778,False
