ORF,Name,Allele,StrainID,Plate,Row,Column,Time,score,is_inlier
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.00019827609670808322,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.0003480799314765637,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,0.0002715363701226714,False
YOR202W,HIS3,his3,tsa1,1,1,1,6,-9.088967360826317e-05,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.8912236931424937,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,0.0004812327862078192,False
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.6873415788671253,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-7.765052601582667e-05,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.41007546639135306,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.42541765384269903,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.3692969545856566,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,-0.42155463002503124,True
YOR202W,HIS3,his3,tsa1,1,1,1,6,0.0003964846478470285,False
