ORF,ImageNumber,ObjectNumber,filename,Plate,well_number,series_number,gene_name,row_id,score,is_inlier
YML020W,571,34,20181002_135035_623plate1WellH23BlueChannel(series1).tif,1,H23,1,,571,0.09380711092470907,False
YLR024C,359,43,20181002_135035_623plate1WellE24BlueChannel(series2).tif,1,E24,2,UBR2,359,0.19116630795745104,False
YMR031W-A,1130,15,20181002_135035_623plate1WellP17BlueChannel(series2).tif,1,P17,2,,1130,0.19117122589185362,False
YLR102C,1024,16,20181002_135035_623plate1WellO06BlueChannel(series1).tif,1,O06,1,APC9,1024,0.17659362032330267,False
YMR008C,855,18,20181002_135035_623plate1WellL21BlueChannel(series3).tif,1,L21,3,PLB1,855,0.11101304251802663,False
YLL041C,18,68,20181002_135035_623plate1WellA06BlueChannel(series3).tif,1,A06,3,SDH2,18,0.19120204203353747,False
YDL223C,1795,88,20181015_135757_230plate10WellI22BlueChannel(series1).tif,10,I22,1,HBT1,1795,0.09781555700182878,False
YLL026W,1040,15,20181002_135035_623plate1WellO11BlueChannel(series2).tif,1,O11,2,HSP104,1040,0.16572675516191976,False
YDL206W,1737,44,20181015_135757_230plate10WellI02BlueChannel(series3).tif,10,I02,3,,1737,0.18913807891420084,False
YLL028W,1046,23,20181002_135035_623plate1WellO13BlueChannel(series2).tif,1,O13,2,TPO1,1046,0.07990688893772652,False
YML052W,404,51,20181002_135035_623plate1WellF15BlueChannel(series2).tif,1,F15,2,SUR7,404,0.1091442206787553,False
YLR072W,737,22,20181002_135035_623plate1WellK06BlueChannel(series2).tif,1,K06,2,LAM6,737,0.1345019783463194,False
YCR034W,1728,94,20181015_135757_230plate10WellH23BlueChannel(series3).tif,10,H23,3,ELO2,1728,0.1569991892134328,False
YDL128W,1717,54,20181015_135757_230plate10WellH20BlueChannel(series1).tif,10,H20,1,VCX1,1717,0.18759637020760428,False
YAR003W,601,10,20181002_135035_623plate1WellI09BlueChannel(series1).tif,1,I09,1,SWD1,601,0.16336147382028385,False
YMR188C,576,18,20181002_135035_623plate1WellH24BlueChannel(series3).tif,1,H24,3,MRPS17,576,0.19119239684371203,False
QUERY,1,92,20181002_135035_623plate1WellA01BlueChannel(series1).tif,1,A01,1,,1,0.00015454693973551703,False
YCR085W,1992,31,20181015_135757_230plate10WellL15BlueChannel(series3).tif,10,L15,3,,1992,0.11480323980198222,False
YCR079W,1973,40,20181015_135757_230plate10WellL09BlueChannel(series2).tif,10,L09,2,PTC6,1973,0.10828070243001124,False
YCR065W,1858,52,20181015_135757_230plate10WellJ19BlueChannel(series1).tif,10,J19,1,HCM1,1858,0.1862129696745803,False
YMR011W,943,65,20181002_135035_623plate1WellN03BlueChannel(series1).tif,1,N03,1,HXT2,943,0.12506663524573353,False
YAR028W,645,1,20181002_135035_623plate1WellI23BlueChannel(series3).tif,1,I23,3,,645,0.16301423800654433,False
YML051W,411,53,20181002_135035_623plate1WellF17BlueChannel(series3).tif,1,F17,3,GAL80,411,0.13851312165549726,False
YDL224C,1803,55,20181015_135757_230plate10WellI24BlueChannel(series3).tif,10,I24,3,WHI4,1803,0.10753612821507366,False
YLR446W,1348,13,20181015_135757_230plate10WellC17BlueChannel(series1).tif,10,C17,1,,1348,0.09578154422136244,False
YLL055W,150,2,20181002_135035_623plate1WellC02BlueChannel(series3).tif,1,C02,3,YCT1,150,0.17180817200071538,False
YDL233W,1922,13,20181015_135757_230plate10WellK16BlueChannel(series2).tif,10,K16,2,MFG1,1922,0.11868611151251891,False
YDL222C,1790,71,20181015_135757_230plate10WellI20BlueChannel(series2).tif,10,I20,2,FMP45,1790,-0.005739164453566203,True
YAL042W,187,34,20181002_135035_623plate1WellC15BlueChannel(series1).tif,1,C15,1,ERV46,187,0.1637338538790382,False
YMR011W,943,9,20181002_135035_623plate1WellN03BlueChannel(series1).tif,1,N03,1,HXT2,943,0.0787980061225445,False
YLR004C,209,44,20181002_135035_623plate1WellC22BlueChannel(series2).tif,1,C22,2,THI73,209,0.12566438586724027,False
YLR096W,924,96,20181002_135035_623plate1WellM20BlueChannel(series3).tif,1,M20,3,KIN2,924,0.12407874045170776,False
YDL096C,1435,34,20181015_135757_230plate10WellD22BlueChannel(series1).tif,10,D22,1,OPI6,1435,0.18906734386078794,False
YLR425W,1176,2,20181015_135757_230plate10WellA07BlueChannel(series3).tif,10,A07,3,TUS1,1176,0.19097156190382064,False
YLL052C,59,136,20181002_135035_623plate1WellA20BlueChannel(series2).tif,1,A20,2,AQY2,59,0.023703755529565634,False
YAR020C,625,32,20181002_135035_623plate1WellI17BlueChannel(series1).tif,1,I17,1,PAU7,625,0.14107108792258613,False
YLR450W,1444,20,20181015_135757_230plate10WellE01BlueChannel(series1).tif,10,E01,1,HMG2,1444,0.1109930291366095,False
YCR079W,1973,45,20181015_135757_230plate10WellL09BlueChannel(series2).tif,10,L09,2,PTC6,1973,0.1804406866627291,False
YMR243C,1103,4,20181002_135035_623plate1WellP08BlueChannel(series2).tif,1,P08,2,ZRC1,1103,0.029758055957410406,False
YJR117W,1202,7,20181015_135757_230plate10WellA16BlueChannel(series2).tif,10,A16,2,STE24,1202,0.17274312193866348,False
YBR271W,1403,17,20181015_135757_230plate10WellD11BlueChannel(series2).tif,10,D11,2,EFM2,1403,0.12965323018417577,False
YBR300C,1660,96,20181015_135757_230plate10WellH01BlueChannel(series1).tif,10,H01,1,,1660,0.07316835804713587,False
YDR035W,1283,96,20181015_135757_230plate10WellB19BlueChannel(series2).tif,10,B19,2,ARO3,1283,0.17925129858118968,False
YAL068C,8,114,20181002_135035_623plate1WellA03BlueChannel(series2).tif,1,A03,2,PAU8,8,0.07450979132785447,False
YML008C,711,31,20181002_135035_623plate1WellJ21BlueChannel(series3).tif,1,J21,3,ERG6,711,0.06625192794001951,False
YAL065C,27,15,20181002_135035_623plate1WellA09BlueChannel(series3).tif,1,A09,3,,27,0.0886250572648245,False
YLL052C,60,36,20181002_135035_623plate1WellA20BlueChannel(series3).tif,1,A20,3,AQY2,60,0.1007965003452379,False
YLL047W,46,84,20181002_135035_623plate1WellA16BlueChannel(series1).tif,1,A16,1,,46,0.1717801205808696,False
YNR057C,1654,8,20181015_135757_230plate10WellG23BlueChannel(series1).tif,10,G23,1,BIO4,1654,0.042101505157850216,False
YLL021W,1011,48,20181002_135035_623plate1WellO01BlueChannel(series3).tif,1,O01,3,SPA2,1011,0.19035543266802962,False
YAL044C,183,8,20181002_135035_623plate1WellC13BlueChannel(series3).tif,1,C13,3,GCV3,183,0.19120208036979755,False
QUERY,1,21,20181002_135035_623plate1WellA01BlueChannel(series1).tif,1,A01,1,,1,-0.0004059308902510106,True
YDL149W,1873,64,20181015_135757_230plate10WellJ24BlueChannel(series1).tif,10,J24,1,ATG9,1873,0.1800238819054789,False
YDR026C,1228,18,20181015_135757_230plate10WellB01BlueChannel(series1).tif,10,B01,1,NSI1,1228,0.1511622798004635,False
YDL133W,1813,55,20181015_135757_230plate10WellJ04BlueChannel(series1).tif,10,J04,1,SRF1,1813,0.11263647426507212,False
YGL235W,2039,27,20181015_135757_230plate10WellM07BlueChannel(series2).tif,10,M07,2,,2039,0.19120027421936223,False
YAL004W,578,44,20181002_135035_623plate1WellI01BlueChannel(series2).tif,1,I01,2,,578,0.025303336752627026,False
YLL052C,59,85,20181002_135035_623plate1WellA20BlueChannel(series2).tif,1,A20,2,AQY2,59,0.19120206879860943,False
YLR018C,330,27,20181002_135035_623plate1WellE14BlueChannel(series3).tif,1,E14,3,POM34,330,0.03317022713452014,False
YMR222C,862,21,20181002_135035_623plate1WellL24BlueChannel(series1).tif,1,L24,1,FSH2,862,0.10831839018286164,False
YJR145C,1371,28,20181015_135757_230plate10WellC24BlueChannel(series3).tif,10,C24,3,RPS4A,1371,0.08674443015575162,False
YLR448W,1362,15,20181015_135757_230plate10WellC21BlueChannel(series3).tif,10,C21,3,RPL6B,1362,0.18876792164199244,False
YBR298C,1583,70,20181015_135757_230plate10WellF23BlueChannel(series2).tif,10,F23,2,MAL31,1583,0.0691668690876429,False
YLR067C,641,58,20181002_135035_623plate1WellI22BlueChannel(series2).tif,1,I22,2,PET309,641,0.19116673187311983,False
YAL068C,9,42,20181002_135035_623plate1WellA03BlueChannel(series3).tif,1,A03,3,PAU8,9,0.19103262430370535,False
YLR070C,732,10,20181002_135035_623plate1WellK04BlueChannel(series3).tif,1,K04,3,XYL2,732,0.08461084012368737,False
YJR117W,1202,16,20181015_135757_230plate10WellA16BlueChannel(series2).tif,10,A16,2,STE24,1202,0.1784995689226961,False
YJR060W,1411,14,20181015_135757_230plate10WellD14BlueChannel(series1).tif,10,D14,1,CBF1,1411,0.10105751756505375,False
YDL144C,1862,66,20181015_135757_230plate10WellJ20BlueChannel(series2).tif,10,J20,2,,1862,0.18603125115358424,False
YCR086W,1996,54,20181015_135757_230plate10WellL17BlueChannel(series1).tif,10,L17,1,CSM1,1996,-0.020972336926235874,True
YLR091W,893,25,20181002_135035_623plate1WellM10BlueChannel(series2).tif,1,M10,2,GEP5,893,0.07334980934642497,False
YCL038C,1918,47,20181015_135757_230plate10WellK15BlueChannel(series1).tif,10,K15,1,ATG22,1918,0.1020046016265734,False
YCR045C,1822,10,20181015_135757_230plate10WellJ07BlueChannel(series1).tif,10,J07,1,RRT12,1822,0.15840792046229757,False
YNR067C,1787,70,20181015_135757_230plate10WellI19BlueChannel(series2).tif,10,I19,2,DSE4,1787,0.1859856044579418,False
YLL043W,28,89,20181002_135035_623plate1WellA10BlueChannel(series1).tif,1,A10,1,FPS1,28,0.09167570475333449,False
YLL019C,926,15,20181002_135035_623plate1WellM21BlueChannel(series2).tif,1,M21,2,KNS1,926,0.10654163808389051,False
YLL043W,28,5,20181002_135035_623plate1WellA10BlueChannel(series1).tif,1,A10,1,FPS1,28,0.1728287956086415,False
YAL031C,307,19,20181002_135035_623plate1WellE07BlueChannel(series1).tif,1,E07,1,GIP4,307,0.04261138812472748,False
YNR065C,1774,20,20181015_135757_230plate10WellI15BlueChannel(series1).tif,10,I15,1,,1774,0.040738321651476894,False
YMR238W,1008,69,20181002_135035_623plate1WellN24BlueChannel(series3).tif,1,N24,3,DFG5,1008,0.08021127273873906,False
YMR145C,222,41,20181002_135035_623plate1WellD02BlueChannel(series3).tif,1,D02,3,NDE1,222,0.07059760921290355,False
YML061C,271,9,20181002_135035_623plate1WellD19BlueChannel(series1).tif,1,D19,1,PIF1,271,0.14463011520504082,False
YMR035W,77,89,20181002_135035_623plate1WellB02BlueChannel(series2).tif,1,B02,2,IMP2,77,0.19120208012945197,False
YCL023C,1912,7,20181015_135757_230plate10WellK13BlueChannel(series1).tif,10,K13,1,,1912,0.061256972166626816,False
YLR461W,1480,66,20181015_135757_230plate10WellE13BlueChannel(series1).tif,10,E13,1,PAU4,1480,0.06856915743417528,False
YMR237W,1002,15,20181002_135035_623plate1WellN22BlueChannel(series3).tif,1,N22,3,BCH1,1002,0.034809014495197604,False
YLL053C,64,51,20181002_135035_623plate1WellA22BlueChannel(series1).tif,1,A22,1,,64,0.06534462693686785,False
YMR241W,1086,149,20181002_135035_623plate1WellP02BlueChannel(series3).tif,1,P02,3,YHM2,1086,0.1261456572326391,False
YMR023C,1081,3,20181002_135035_623plate1WellP01BlueChannel(series1).tif,1,P01,1,MSS1,1081,0.03863116870132838,False
YMR023C,1082,126,20181002_135035_623plate1WellP01BlueChannel(series2).tif,1,P01,2,MSS1,1082,0.061145931041642676,False
YMR023C,1082,143,20181002_135035_623plate1WellP01BlueChannel(series2).tif,1,P01,2,MSS1,1082,0.07678008736954257,False
YJR058C,1399,106,20181015_135757_230plate10WellD10BlueChannel(series1).tif,10,D10,1,APS2,1399,0.13563010073647924,False
YML003W,812,8,20181002_135035_623plate1WellL07BlueChannel(series2).tif,1,L07,2,,812,0.19120208036979755,False
YLR048W,486,9,20181002_135035_623plate1WellG18BlueChannel(series3).tif,1,G18,3,RPS0B,486,0.03914911031122012,False
QUERY,12,11,20181002_135035_623plate1WellA04BlueChannel(series3).tif,1,A04,3,,12,-4.6376135473868985e-05,True
YLR082C,779,84,20181002_135035_623plate1WellK20BlueChannel(series2).tif,1,K20,2,SRL2,779,-0.031768550865544726,True
YML006C,794,7,20181002_135035_623plate1WellL01BlueChannel(series2).tif,1,L01,2,GIS4,794,0.1894869551876781,False
YNR058W,1732,42,20181015_135757_230plate10WellI01BlueChannel(series1).tif,10,I01,1,BIO3,1732,0.08849836890460051,False
YJR058C,1400,18,20181015_135757_230plate10WellD10BlueChannel(series2).tif,10,D10,2,APS2,1400,0.13562551131879486,False
YBR298C,1583,62,20181015_135757_230plate10WellF23BlueChannel(series2).tif,10,F23,2,MAL31,1583,0.10498536576759224,False
YAR027W,638,86,20181002_135035_623plate1WellI21BlueChannel(series2).tif,1,I21,2,UIP3,638,0.1343084835555836,False
YLR056W,588,46,20181002_135035_623plate1WellI04BlueChannel(series3).tif,1,I04,3,ERG3,588,0.08517140558935374,False
YAL048C,165,7,20181002_135035_623plate1WellC07BlueChannel(series3).tif,1,C07,3,GEM1,165,0.19051707473431959,False
YJR043C,1269,63,20181015_135757_230plate10WellB14BlueChannel(series3).tif,10,B14,3,POL32,1269,0.14003545168116216,False
YMR002W,831,14,20181002_135035_623plate1WellL13BlueChannel(series3).tif,1,L13,3,MIX17,831,0.18480212014983527,False
YLR003C,204,23,20181002_135035_623plate1WellC20BlueChannel(series3).tif,1,C20,3,CMS1,204,0.0051962731580760535,False
YML018C,657,6,20181002_135035_623plate1WellJ03BlueChannel(series3).tif,1,J03,3,,657,0.18997389065317724,False
YAL068C,7,47,20181002_135035_623plate1WellA03BlueChannel(series1).tif,1,A03,1,PAU8,7,0.04851996592776189,False
YAL059W,49,29,20181002_135035_623plate1WellA17BlueChannel(series1).tif,1,A17,1,ECM1,49,-0.01147984108127953,True
YMR159C,365,56,20181002_135035_623plate1WellF02BlueChannel(series2).tif,1,F02,2,ATG16,365,0.19063498939106818,False
YGL235W,2039,5,20181015_135757_230plate10WellM07BlueChannel(series2).tif,10,M07,2,,2039,-0.057359295745390976,True
YLL001W,781,14,20181002_135035_623plate1WellK21BlueChannel(series1).tif,1,K21,1,DNM1,781,0.1224382848236735,False
YLR104W,1030,41,20181002_135035_623plate1WellO08BlueChannel(series1).tif,1,O08,1,LCL2,1030,0.053201663448638636,False
YJR058C,1399,8,20181015_135757_230plate10WellD10BlueChannel(series1).tif,10,D10,1,APS2,1399,-0.0008940686335981995,True
YML080W,241,29,20181002_135035_623plate1WellD09BlueChannel(series1).tif,1,D09,1,DUS1,241,0.09076803628166664,False
YMR039C,90,22,20181002_135035_623plate1WellB06BlueChannel(series3).tif,1,B06,3,SUB1,90,0.12392585343454472,False
YML068W,1495,14,20181015_135757_230plate10WellE18BlueChannel(series1).tif,10,E18,1,ITT1,1495,0.1894277409914525,False
YLR427W,1188,52,20181015_135757_230plate10WellA11BlueChannel(series3).tif,10,A11,3,MAG2,1188,0.1894736715338781,False
YMR024W,1094,10,20181002_135035_623plate1WellP05BlueChannel(series2).tif,1,P05,2,MRPL3,1094,-0.012482923430430032,True
YCR045C,1823,71,20181015_135757_230plate10WellJ07BlueChannel(series2).tif,10,J07,2,RRT12,1823,0.05034128720143566,False
YLR123C,105,46,20181002_135035_623plate1WellB11BlueChannel(series3).tif,1,B11,3,,105,0.18422778673041415,False
YJR036C,1263,14,20181015_135757_230plate10WellB12BlueChannel(series3).tif,10,B12,3,HUL4,1263,0.14372150578306642,False
YLR089C,882,67,20181002_135035_623plate1WellM06BlueChannel(series3).tif,1,M06,3,ALT1,882,0.048828701160931826,False
YML009C,1487,30,20181015_135757_230plate10WellE15BlueChannel(series2).tif,10,E15,2,MRPL39,1487,0.16218563088502433,False
YAR029W,722,59,20181002_135035_623plate1WellK01BlueChannel(series2).tif,1,K01,2,,722,0.19020901360818837,False
YJR119C,1213,75,20181015_135757_230plate10WellA20BlueChannel(series1).tif,10,A20,1,JHD2,1213,0.1476167310974726,False
YLR120C,79,52,20181002_135035_623plate1WellB03BlueChannel(series1).tif,1,B03,1,YPS1,79,0.16816334041447584,False
YCL038C,1918,62,20181015_135757_230plate10WellK15BlueChannel(series1).tif,10,K15,1,ATG22,1918,0.17566236465527452,False
YMR143W,138,10,20181002_135035_623plate1WellB22BlueChannel(series3).tif,1,B22,3,RPS16A,138,0.06286636900898332,False
YMR180C,538,1,20181002_135035_623plate1WellH12BlueChannel(series1).tif,1,H12,1,CTL1,538,0.06306551190691848,False
YMR158C-B,1595,56,20181015_135757_230plate10WellG03BlueChannel(series2).tif,10,G03,2,,1595,0.028228990113037422,False
YML072C,1501,118,20181015_135757_230plate10WellE20BlueChannel(series1).tif,10,E20,1,TCB3,1501,-0.02010842881559069,True
YDL168W,2001,153,20181015_135757_230plate10WellL18BlueChannel(series3).tif,10,L18,3,SFA1,2001,0.18306450718443143,False
YDR033W,1272,5,20181015_135757_230plate10WellB15BlueChannel(series3).tif,10,B15,3,MRH1,1272,0.19047288383068992,False
YCR061W,1854,9,20181015_135757_230plate10WellJ17BlueChannel(series3).tif,10,J17,3,,1854,0.10355218605779523,False
YDL214C,1759,10,20181015_135757_230plate10WellI10BlueChannel(series1).tif,10,I10,1,PRR2,1759,0.19117917520356173,False
YMR228W,965,140,20181002_135035_623plate1WellN10BlueChannel(series2).tif,1,N10,2,MTF1,965,0.191172875235538,False
YMR153W,258,22,20181002_135035_623plate1WellD14BlueChannel(series3).tif,1,D14,3,NUP53,258,0.01785628646745263,False
YDL211C,1747,42,20181015_135757_230plate10WellI06BlueChannel(series1).tif,10,I06,1,,1747,0.13340031754778414,False
YLL042C,23,49,20181002_135035_623plate1WellA08BlueChannel(series2).tif,1,A08,2,ATG10,23,0.19120208036979755,False
YLL063C,192,12,20181002_135035_623plate1WellC16BlueChannel(series3).tif,1,C16,3,AYT1,192,0.1901666294232793,False
YJR055W,1388,8,20181015_135757_230plate10WellD06BlueChannel(series2).tif,10,D06,2,HIT1,1388,0.18920852323549348,False
YKL030W,1472,33,20181015_135757_230plate10WellE10BlueChannel(series2).tif,10,E10,2,,1472,0.1909081787613188,False
YLR067C,642,17,20181002_135035_623plate1WellI22BlueChannel(series3).tif,1,I22,3,PET309,642,0.17999617708796178,False
YDR030C,1254,73,20181015_135757_230plate10WellB09BlueChannel(series3).tif,10,B09,3,RAD28,1254,0.18515545638260783,False
YDR026C,1228,57,20181015_135757_230plate10WellB01BlueChannel(series1).tif,10,B01,1,NSI1,1228,0.1911999291182362,False
YDR029W,1247,14,20181015_135757_230plate10WellB07BlueChannel(series2).tif,10,B07,2,,1247,0.11724477138502673,False
YLR435W,1302,20,20181015_135757_230plate10WellC01BlueChannel(series3).tif,10,C01,3,TSR2,1302,0.0007826232406574762,False
YLL063C,192,69,20181002_135035_623plate1WellC16BlueChannel(series3).tif,1,C16,3,AYT1,192,0.13008417636487482,False
YMR009W,859,63,20181002_135035_623plate1WellL23BlueChannel(series1).tif,1,L23,1,ADI1,859,-0.042677741453997387,True
YMR326C,1625,31,20181015_135757_230plate10WellG13BlueChannel(series2).tif,10,G13,2,,1625,0.111632967344375,False
YLR124W,109,56,20181002_135035_623plate1WellB13BlueChannel(series1).tif,1,B13,1,,109,0.12399380058859528,False
YAL060W,45,228,20181002_135035_623plate1WellA15BlueChannel(series3).tif,1,A15,3,BDH1,45,0.08261388932901656,False
YDL157C,1975,14,20181015_135757_230plate10WellL10BlueChannel(series1).tif,10,L10,1,,1975,-0.029113835569205104,True
YMR206W,816,24,20181002_135035_623plate1WellL08BlueChannel(series3).tif,1,L08,3,,816,0.06359810883520564,False
YLL055W,149,16,20181002_135035_623plate1WellC02BlueChannel(series2).tif,1,C02,2,YCT1,149,0.152663058618548,False
YLL001W,783,24,20181002_135035_623plate1WellK21BlueChannel(series3).tif,1,K21,3,DNM1,783,0.11368551341865538,False
YDL234C,1928,3,20181015_135757_230plate10WellK18BlueChannel(series2).tif,10,K18,2,GYP7,1928,0.13784241733056815,False
YJL016W,2092,62,20181015_135757_230plate10WellN01BlueChannel(series1).tif,10,N01,1,TPH3,2092,0.08563351812095914,False
YMR031W-A,1130,122,20181002_135035_623plate1WellP17BlueChannel(series2).tif,1,P17,2,,1130,0.18732374700507604,False
YMR008C,854,21,20181002_135035_623plate1WellL21BlueChannel(series2).tif,1,L21,2,PLB1,854,0.1320083539829495,False
YLR114C,1074,85,20181002_135035_623plate1WellO22BlueChannel(series3).tif,1,O22,3,AVL9,1074,0.06309968893883411,False
YMR172W,1515,12,20181015_135757_230plate10WellE24BlueChannel(series3).tif,10,E24,3,HOT1,1515,0.03549939460073542,False
YAL068C,9,95,20181002_135035_623plate1WellA03BlueChannel(series3).tif,1,A03,3,PAU8,9,0.17471920671403177,False
YLL051C,53,13,20181002_135035_623plate1WellA18BlueChannel(series2).tif,1,A18,2,FRE6,53,0.07968435089029764,False
YOR300W,1593,28,20181015_135757_230plate10WellG02BlueChannel(series3).tif,10,G02,3,,1593,0.08477028677622203,False
YLL052C,59,111,20181002_135035_623plate1WellA20BlueChannel(series2).tif,1,A20,2,AQY2,59,0.1321733830004756,False
YML020W,571,37,20181002_135035_623plate1WellH23BlueChannel(series1).tif,1,H23,1,,571,0.0054015712605232635,False
YMR186W,562,20,20181002_135035_623plate1WellH20BlueChannel(series1).tif,1,H20,1,HSC82,562,0.10052615026567889,False
YLR112W,1062,15,20181002_135035_623plate1WellO18BlueChannel(series3).tif,1,O18,3,,1062,0.06236749870563066,False
YMR238W,1006,44,20181002_135035_623plate1WellN24BlueChannel(series1).tif,1,N24,1,DFG5,1006,0.0220159340545103,False
YGL214W,2027,28,20181015_135757_230plate10WellM03BlueChannel(series2).tif,10,M03,2,,2027,0.08950626955057513,False
YAL053W,146,51,20181002_135035_623plate1WellC01BlueChannel(series2).tif,1,C01,2,FLC2,146,0.1502701050531995,False
YLL060C,173,24,20181002_135035_623plate1WellC10BlueChannel(series2).tif,1,C10,2,GTT2,173,0.19120208036979727,False
YBR284W,1522,74,20181015_135757_230plate10WellF03BlueChannel(series1).tif,10,F03,1,,1522,0.08139052732135652,False
YMR172W,1514,88,20181015_135757_230plate10WellE24BlueChannel(series2).tif,10,E24,2,HOT1,1514,0.04721626748857374,False
YJL007C,2015,48,20181015_135757_230plate10WellL23BlueChannel(series2).tif,10,L23,2,,2015,0.13266169445066645,False
YAL053W,147,9,20181002_135035_623plate1WellC01BlueChannel(series3).tif,1,C01,3,FLC2,147,0.18855648989469678,False
YAR020C,627,55,20181002_135035_623plate1WellI17BlueChannel(series3).tif,1,I17,3,PAU7,627,0.07985841664217741,False
YLR432W,1212,2,20181015_135757_230plate10WellA19BlueChannel(series3).tif,10,A19,3,IMD3,1212,0.07091646474553791,False
YAL068C,7,186,20181002_135035_623plate1WellA03BlueChannel(series1).tif,1,A03,1,PAU8,7,0.004155912075809259,False
YDL168W,2000,167,20181015_135757_230plate10WellL18BlueChannel(series2).tif,10,L18,2,SFA1,2000,0.18708825273552024,False
YMR020W,992,15,20181002_135035_623plate1WellN19BlueChannel(series2).tif,1,N19,2,FMS1,992,0.009397678247763136,False
YBR278W,1427,32,20181015_135757_230plate10WellD19BlueChannel(series2).tif,10,D19,2,DPB3,1427,0.15973452452233144,False
YML068W,1496,5,20181015_135757_230plate10WellE18BlueChannel(series2).tif,10,E18,2,ITT1,1496,0.06484564203993032,False
YGR018C,2050,15,20181015_135757_230plate10WellM11BlueChannel(series1).tif,10,M11,1,,2050,-0.05051931037593216,True
YDL237W,1939,112,20181015_135757_230plate10WellK22BlueChannel(series1).tif,10,K22,1,AIM6,1939,0.13300996302393106,False
YCR071C,1948,110,20181015_135757_230plate10WellL01BlueChannel(series1).tif,10,L01,1,IMG2,1948,0.18738643911443092,False
YBR286W,1534,2,20181015_135757_230plate10WellF07BlueChannel(series1).tif,10,F07,1,APE3,1534,0.02535322725641856,False
YAL064C-A,1386,26,20181015_135757_230plate10WellD05BlueChannel(series3).tif,10,D05,3,TDA8,1386,0.1251060936051056,False
YLR096W,924,45,20181002_135035_623plate1WellM20BlueChannel(series3).tif,1,M20,3,KIN2,924,0.03322516015629606,False
YLR067C,641,28,20181002_135035_623plate1WellI22BlueChannel(series2).tif,1,I22,2,PET309,641,0.14553173961770455,False
YJR052W,1299,2,20181015_135757_230plate10WellB24BlueChannel(series3).tif,10,B24,3,RAD7,1299,0.048011977376063136,False
YLR146C,1477,5,20181015_135757_230plate10WellE12BlueChannel(series1).tif,10,E12,1,SPE4,1477,0.17308298279991444,False
YML048W,421,1,20181002_135035_623plate1WellF21BlueChannel(series1).tif,1,F21,1,GSF2,421,0.1423987851639412,False
YCR025C,1697,118,20181015_135757_230plate10WellH13BlueChannel(series2).tif,10,H13,2,,1697,0.09553512973552739,False
YCR051W,1842,52,20181015_135757_230plate10WellJ13BlueChannel(series3).tif,10,J13,3,,1842,0.19048906991306855,False
YDL099W,1441,27,20181015_135757_230plate10WellD24BlueChannel(series1).tif,10,D24,1,BUG1,1441,0.19120208036979755,False
YMR011W,943,55,20181002_135035_623plate1WellN03BlueChannel(series1).tif,1,N03,1,HXT2,943,0.19119741001408128,False
YAR050W,1894,46,20181015_135757_230plate10WellK07BlueChannel(series1).tif,10,K07,1,FLO1,1894,0.08811570458342355,False
YMR007W,849,19,20181002_135035_623plate1WellL19BlueChannel(series3).tif,1,L19,3,,849,0.029231885016012732,False
YDL219W,1783,6,20181015_135757_230plate10WellI18BlueChannel(series1).tif,10,I18,1,DTD1,1783,0.13899129224935797,False
YDL234C,1927,104,20181015_135757_230plate10WellK18BlueChannel(series1).tif,10,K18,1,GYP7,1927,0.03181533276296725,False
YCR077C,1966,81,20181015_135757_230plate10WellL07BlueChannel(series1).tif,10,L07,1,PAT1,1966,0.14184432643528183,False
YAR023C,632,4,20181002_135035_623plate1WellI19BlueChannel(series2).tif,1,I19,2,,632,0.17707490153526667,False
YLL019C,926,26,20181002_135035_623plate1WellM21BlueChannel(series2).tif,1,M21,2,KNS1,926,0.0873713755192258,False
YDL128W,1717,57,20181015_135757_230plate10WellH20BlueChannel(series1).tif,10,H20,1,VCX1,1717,0.18572657815383445,False
YDL197C,1622,82,20181015_135757_230plate10WellG12BlueChannel(series2).tif,10,G12,2,ASF2,1622,0.0172129219357115,False
YDL200C,1641,56,20181015_135757_230plate10WellG18BlueChannel(series3).tif,10,G18,3,MGT1,1641,-0.014062559496250127,True
YDR036C,1288,37,20181015_135757_230plate10WellB21BlueChannel(series1).tif,10,B21,1,EHD3,1288,0.1251763923772813,False
YCR025C,1697,45,20181015_135757_230plate10WellH13BlueChannel(series2).tif,10,H13,2,,1697,0.01318891853684584,False
YAR027W,637,2,20181002_135035_623plate1WellI21BlueChannel(series1).tif,1,I21,1,UIP3,637,0.18664451393398906,False
YMR241W,1084,56,20181002_135035_623plate1WellP02BlueChannel(series1).tif,1,P02,1,YHM2,1084,0.117647105968472,False
YML056C,379,6,20181002_135035_623plate1WellF07BlueChannel(series1).tif,1,F07,1,IMD4,379,0.0903501226957278,False
YML051W,411,20,20181002_135035_623plate1WellF17BlueChannel(series3).tif,1,F17,3,GAL80,411,0.10746659649578048,False
YDL168W,1999,18,20181015_135757_230plate10WellL18BlueChannel(series1).tif,10,L18,1,SFA1,1999,-0.007739585181512937,True
YJR119C,1213,102,20181015_135757_230plate10WellA20BlueChannel(series1).tif,10,A20,1,JHD2,1213,0.18917696657458688,False
YDR029W,1246,12,20181015_135757_230plate10WellB07BlueChannel(series1).tif,10,B07,1,,1246,0.1901844931985729,False
YLR114C,1074,21,20181002_135035_623plate1WellO22BlueChannel(series3).tif,1,O22,3,AVL9,1074,0.03166685414150419,False
YDL239C,2023,141,20181015_135757_230plate10WellM02BlueChannel(series1).tif,10,M02,1,ADY3,2023,0.04363585559208211,False
