StrainID,Plate,Row,Column,Plane,Timepoint,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
TSA,1,5,1,1,0,-1.6415553775623448,-4.331440833819395,4.196527225573143,0.9292550762215653,-1.9014421680537654,-1.9033204742872536,2.316272763627469,-0.5131589451841733,-1.6973940111570467,-0.018296051707320397,-1.581094882437758,-0.6910185657444491,1.696641914378216
TSA,1,5,1,1,0,14.842830965849311,-4.525120695652252,-2.9484730151223437,-7.085718643362099,-2.7367143701235235,3.367677873036386,4.173040173775792,0.7912238379659076,3.823397430267821,-1.579802785925339,1.9435984755238995,1.486089523192296,-1.273524819046427
TSA,1,5,1,1,0,-7.999823286544221,-2.124664525078144,-5.326867809546232,0.6335176148058532,1.282531580942471,0.9629669052436786,2.1344351929195198,0.4977917619538589,1.6303261466241696,0.35379437272069314,2.36316960345497,1.1714900517461977,-0.5914039036712555
TSA,1,5,1,1,0,0.3114733621881868,7.018037048144941,1.1207138235007483,-1.7517587004384796,1.4196016820803288,1.5005668290947065,-5.26853477507476,-1.9700333625272264,0.9123297830533631,-3.3870011066954246,-3.2626477375937317,-2.0528186104720882,-0.3912907412943535
TSA,1,5,1,1,0,-4.5282928304262215,-4.496448642280661,-8.373382843443547,0.008869336647146373,1.6920982738168708,2.455462742254237,-3.263414332016117,-2.0801499961160137,-1.5099440450005235,0.3833891441648224,-0.40636781792722054,-3.8592881191735904,0.7652030983619744
TSA,1,5,1,1,0,0.9869026067956919,-1.6490777125797695,6.829375597930008,7.1543288915156,-6.6488381368397045,-0.21980058033037417,-0.8255440573280127,-2.9453187382450365,-1.809900295481533,-1.9114179941116805,-2.066452998042217,1.448601400310405,2.5471205323776047
TSA,1,5,1,1,0,3.2818272413825915,0.2774554076357746,3.8667454082574277,5.246685216584222,-1.2836362635843954,-0.9994516068898801,2.844026897976188,0.5834969426368353,0.9712612744798235,-1.315253888579208,0.9916711750248935,-3.565396673619289,-1.2109977344114078
TSA,1,5,1,1,0,-10.021182490589057,0.8557216339700635,-1.5563093918220214,-0.7180102114141992,-0.04392029694653514,1.7438482690866572,1.098317144289976,0.33233240622311544,1.3178761805566155,-1.9809565831923728,-1.3621818378260961,1.168577844632262,0.8737380864877181
TSA,1,5,1,1,0,-8.417627567313028,-4.728843342189813,1.2114738868911186,-2.7668323757565694,0.6630362900278366,-0.6259375516052862,1.4244468780529151,-0.7581877006823438,-0.026987670073570526,0.7485481353372464,0.1278994544722797,2.414335634592362,0.28946920439875445
TSA,1,5,1,1,0,1.8376999248496657,-5.42376688202582,4.539091897834021,0.4551216986005434,1.0120583325937702,0.879422094390241,4.349909038882316,1.2105653528057503,1.6555659882508649,-1.7437868493727045,-3.033446776875348,-0.03248685102077731,1.810623946427948
TSA,1,5,1,1,0,-5.55709402781221,1.8913613514480472,4.477281348354372,1.9086037893258048,-3.247211471446897,0.23698167954113572,-0.3042693784858829,1.180607467317253,-1.278748641069401,-2.248278523524277,-5.849613589861885,1.577786605364041,1.9170639266360607
TSA,1,5,1,1,0,-6.722589582993415,-4.582150475465695,-3.1983528098406553,-1.5057701541363786,2.1993662578528195,0.4303076599133207,0.8217362854324081,2.0375101478586926,2.2597279220865287,2.4666327859488777,-0.48258239706714906,-0.14227006018831725,-0.014407546734558564
TSA,1,5,1,1,0,-6.826057806030314,5.805106333658227,-0.7672065721219666,-3.173764324539567,1.2279386697725985,1.8442925636741252,-1.2715516683863821,0.022592469457337703,-0.30083830730280986,-1.0326484587689448,-0.8801688955416634,0.5198368506139056,-0.5716468206256078
TSA,1,5,1,1,0,-6.448471462381269,-0.43793720180760554,5.398509160398887,-5.287700671286482,-0.22658541198488721,3.5604294509479444,-4.5497711085887405,6.813938965444174,-1.0792949758918202,-1.905391165983027,-3.2164064420977554,-1.809571007888944,-1.5249152912367574
TSA,1,5,1,1,0,-0.928790506163451,-3.814329011982501,7.230206547904526,2.609400565761588,-3.9082111226368315,-1.877495530670445,-1.5468460667586523,-2.103319288001042,-0.10770136358421066,4.21374877177894,-3.1153636173787946,-0.0570438141203299,0.382299771800157
TSA,1,5,1,1,0,2.568000270044407,-0.9338457875145844,1.3640978063561617,3.437782681874607,-0.1430832502252939,1.0461182270223133,-2.6523893593151846,1.4211678826049448,6.213023106032305,-0.790544317790476,-1.0997249453380757,0.7427751733102387,-0.4865684227918596
TSA,1,5,1,1,0,6.8144912815399366,5.790589904507791,-5.10306076129551,1.0865780441012676,-1.7698693318880758,-0.5181481618761288,-1.427257523586469,2.7900648129984424,0.8969250315481903,2.3455468695766086,-2.50020597953308,0.234863809060599,0.13121361414009064
TSA,1,5,1,1,0,-7.632833213088293,-4.55707176836335,1.5265517799269803,-0.4154874099825456,-3.102416158579105,3.045582677972817,0.6349694575033348,-0.04697567984112684,3.2041529694641335,1.5315241303983953,-1.1761424069850293,-0.1033705525240815,-0.44463279236163916
TSA,1,5,1,1,0,14.467932001167611,-5.781141108612853,-1.8296641912332607,-9.01254168144839,-0.3649945393532454,2.9565821658858304,7.172923778217661,-0.6129035953179831,1.2298079450076609,-0.20838964186353437,1.2510166386505268,-1.0569310659428026,-1.4789763672461151
TSA,1,5,1,1,0,-6.6747583005412015,0.31945871336368853,-3.7328095000686505,-1.0429796335773842,-3.3859811198642014,3.913376733401554,1.272977434421172,0.6668448571160147,1.9256399900445886,-0.892338991376478,0.29745807865153895,-2.319141160333601,0.524059404093061
TSA,1,5,1,1,0,-6.377027462589588,-2.4976835900752485,1.1671811161079155,-2.598496688608443,-3.422680541846366,3.989699784813237,-1.3558598003159528,2.327190144690693,-1.0989798343690769,-2.86545815384894,0.45490045188502126,-1.5841634959253121,-1.5323342548870644
TSA,1,5,1,1,0,4.239226496747903,1.5909392010658172,3.108997702023629,-0.6430757488051387,-2.6608702051655984,-0.6859667606861832,-0.907186435403142,-1.954999917713448,6.75605612180866,-3.1774177848315888,2.1644066468708822,-1.4376764110071132,2.5454395731809973
TSA,1,5,1,1,0,-4.306268472876682,-0.34077737738418135,0.10305529202556897,3.2850412114049012,-1.8733940313859032,1.401773919182006,2.957057859174673,1.9835343754455783,-0.4163972573464978,-1.4992198840398208,-0.3712297788363389,-1.5770734557833241,-0.7896151054341105
TSA,1,5,1,1,0,-6.686513684978491,3.401078042760056,-3.4618131640983045,0.31007281728359315,-0.6056727612778311,0.022141537432175114,1.7663148223150005,-0.9383791856651403,0.9653630705655833,-1.7438765107484606,-2.8880747755974148,0.8574722745883696,-0.01933062093657481
TSA,1,5,1,1,0,2.408506498013612,14.705574136267078,-0.8976569678789766,0.23669520035922573,-3.7447504380478187,0.17475713134648552,-2.0598627876869307,1.0448715036833356,1.1776332686357758,2.6123348558913224,3.344522547022423,0.788379621196561,-0.5290752708122775
