ORF,Name,Allele,StrainID,Plate,Row,Column,Time,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-9.496094102594215,-1.7515961466174106,2.6755235862570155,-0.30737460416410517,3.0073267824080983,0.5307297663732417,1.7325965383115332,0.6060035681501829,-2.730324316500541,-0.6621883828220458,1.826592455401709,1.091644867651782,1.1447700351620882,-1.9408391898937913,0.2544997019006768,1.6604536673530643,-0.4227943118668339,0.06539280792625556,-0.6587224005532611,0.39380501692059267,0.010877798130946914,-0.07897539791030161,-1.4015831608134033,-1.0456471361986392,-0.3202453081944565,-0.6775991024769523,1.5995784418089962,-0.7923911390038241,0.3383398599195973,0.9315359837456147,1.5866097410028739,-0.39019353852530886,-1.0790100901770554,-0.03535882610504659,-1.0324929003047445,-0.6944111886174678,0.18149964885082054,1.0535765324726154,-0.07221273198125122,0.41373499161863325,-0.6437291906447125,-1.733020312806306
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-7.556088233489554,4.146889802862967,3.610869468730051,-0.37567191732065075,1.9513371006492564,-1.5823148866219587,0.5959933261633036,-2.2692323073012233,-3.6872053090137586,-1.8261989653655692,-1.7249652579592865,1.0869633913119112,1.743563294086628,-1.1624814056904786,-1.0447360528691605,-0.14883784452576415,0.49143610326147324,0.17247362506887198,-0.9456430603838425,0.26112532234867014,-0.03426239633511574,-0.1970525310061279,-2.2952668807070093,-1.576707695161597,-1.126772646977293,1.0606633546003703,-1.036763207709961,-1.6208704271715064,2.7417965016311507,-0.31681086837918127,2.1393456413705962,-1.241398842194748,0.28768178185982274,1.4081419214177462,0.6400865662182005,0.41527359807913267,1.8003312301114762,-0.7412143265379731,-1.6324085779027369,0.45672657968093194,1.4960245284375824,-1.7297683698713264
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-14.429198662012007,-4.519725357496905,-1.451558691878003,-0.7515136874115327,7.910750045534938,1.3085202835038647,4.2897621587851,3.6707189183931925,-0.9335479531647741,-0.7640575761356582,-3.589926855751253,0.04827498973630706,-0.5262181376766155,2.554066173193574,-0.6681136130546805,-0.8986572461863234,-2.2787999210281664,-0.960771672715215,0.950929127549537,0.061850128120962244,-2.5966259162192764,-4.517388900261278,1.9111667960914651,0.5154948662759615,0.40031043304548725,-2.2528848908196246,1.9455352319512147,-1.8964558626845767,-1.0317835613534496,0.21313607967134396,0.6900746006388987,0.0959154434976659,-1.3274514791967384,0.818604755989061,-2.249585941083219,-1.6343143253638428,-1.0193808469813566,0.5216651658480205,-0.405523207165025,-0.8771348659703742,-0.6605158717736699,-1.7341612671529836
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-7.437546693373786,8.557137758527764,-3.0935107404764515,-0.85496588441357,2.157174348745338,3.5873682211464977,-0.30600282606548146,0.9815533650876248,-3.3722040225238565,-0.8131100344422534,-1.2179393967711072,-0.05653264431415783,2.040010186320982,-0.33940901193093354,-1.5216578440661663,-2.0689323800993193,-1.0509692258778516,0.8895437610333432,-1.5410272707369448,1.7570329990996083,-0.48799323075853684,-0.12438031950763473,-0.48830747776256783,-2.374801240472863,1.0437957678850251,-0.7698508672106841,2.33366009149222,1.4834130819232239,2.4465323369333274,0.055019488680090656,0.8107205478012145,1.9774473122057956,-0.527436225441884,0.9339891565745929,-0.6908780566796324,1.1919077236909945,-1.8191814611798085,-0.7268313399559655,-0.770350180501046,1.2871192697771332,0.7899442648991096,-1.7319275223223434
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-11.959829779169615,-5.409327663381664,0.7210232410815335,-2.040939547183939,3.7161667436563137,1.0646638159622146,-0.36665888259336976,0.5583482303946771,-3.877115652684174,-0.7555035832244459,0.42047972954578083,-0.9461480413883356,-0.12434483551886258,-0.9380123496632229,-0.2736548539140288,1.3067412212140577,0.87578803688945,0.1112158971324422,0.351586606465205,-0.34551445416725046,-2.1949442350596486,-0.33158908769888873,-0.20983381873291018,-1.1495741284358463,0.3927968094281248,0.31546261578473633,1.6586977727138905,2.9180995966831498,1.3334903578778399,-0.461290869377458,0.977518228571368,1.0746871141864511,0.8203605764090482,-0.8241355161945999,-0.36833302886744096,-0.5145177542912823,0.9719570748692231,0.564106189825321,2.4518944106371023,-0.255912145682446,0.16965458778468573,-1.7344170359738202
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-8.925469728198399,-0.5485369167933114,0.6764138431345615,-0.8851850866158538,1.4724697965700542,-1.9704019542294677,1.6312001888378322,-0.28361301763081515,-2.6652674268242933,-0.32877891675402304,0.4978414317495681,-0.6474431234984868,1.2972834802912114,-0.3530518424753031,0.23235124682553612,-0.44376843698063306,-0.3375960045029316,-0.8453666307447071,-2.882923802374323,1.8895452895632534,0.16000707137113124,-0.7935886395473736,0.6609419179784218,-0.9487752647460406,0.24134934975337347,1.852274805108814,-2.760805022584428,1.3075387108316918,2.0272795755479978,0.7320605369288447,-0.4848214407208991,-2.086062134475298,-1.2872519244396707,1.0938350929986105,0.8958104267703133,0.26534600519783874,0.2080533459594595,0.07993733073112552,0.051797230528649374,1.4667525200082605,-0.3620012732148102,-1.7322373315809156
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-11.52354150251557,-4.083891111325324,3.972704339830154,-3.7674346801888707,4.755273396584215,2.2466991286204148,-1.19592631587428,0.1447458836808595,-3.6687557103435458,-2.318495098707494,0.5847882342693977,2.607197560447931,-0.7554008090727935,-1.4061556308520806,-0.5978057467824496,0.09276782087464563,-0.030525048925044374,0.1560568401645368,-0.7026828278147161,-0.13550808869182712,-1.8910732040891034,-0.6558684599448033,-0.3977252555668969,-0.2709826570346878,0.7326808340454508,-0.8158272066959548,-0.1083958117624528,0.8001451749839701,-0.31477159215921346,-0.7471751308461871,0.04999338483851101,-0.6954964126345196,0.3060141762687982,0.17432666102646788,-1.6985877076279325,-0.5418066103163999,-0.3327102755453348,-0.35997973641111053,0.3145347470090569,1.1821776312494678,1.13428506847656,-1.7328215807231737
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-13.871422740215042,-4.1046805306060214,-2.5685059178131393,-1.7909079786670368,6.288766941833968,0.5199150076468402,1.6371029659748668,3.4459061414772894,-1.4362121491708553,0.10864859502322721,-3.1516442622707856,-0.2716188716443455,1.4055446648605723,2.4366783293417758,-2.406972261807479,-1.4636173430736334,-2.1245103874737072,-1.2813499085807192,0.9918522486999339,1.2414705500925725,-0.2628562927046827,-0.7810158315181721,1.383714996616456,0.6207296974247885,-0.7636274618942984,-1.5110903526893682,0.514669776956595,0.7098468126826072,-0.7920431673000295,1.087919995126292,0.7261153352510213,0.08358636865499336,0.4293564196792634,1.4050362279877031,1.2797289318521827,-1.15588974656922,-0.25917359165281706,0.5102651578931423,-1.224242938895026,1.0790684585536714,-0.2911530623485399,-1.7336353439297896
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-9.622202742617079,-1.8626140404541907,-0.4307564248900244,0.7350907110058534,2.795330096348623,-1.8069952630427575,2.6182673920285953,3.319493483295142,-2.2934765071408476,-0.8065859469933142,0.34877012469600754,-1.5573760802082655,2.209179031866855,-0.7095371496678181,-0.1136302669731426,0.9862205436688883,-0.36270558448849344,0.1115276402835722,-1.0215275497782277,0.4250467090631248,0.5252678424966826,-0.7424515874309618,-0.42087927701248434,0.23381052082371023,0.15000189285445406,-0.6226055258153714,-1.2424605986480681,-0.5423313930236637,0.2421700180562773,0.06689934503196071,-0.2790222685645867,-1.0815238345012332,-1.6695009880772975,0.9914729268835469,0.8611432273392613,0.053682027607746596,0.01699402094477631,-1.0486146574991126,-0.25192352150614306,-0.262834717120491,1.3321689346405083,-1.7343371899085915
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-7.983851949956868,-1.4726030319825305,4.072727105789255,-1.030222308801616,2.346721089978053,-0.3200112071104302,-0.11675185542681574,0.2026725799150948,-3.288217826748233,-1.7540371059302515,-0.7865959632999314,0.45850032699190346,0.8793758132214986,-2.7324111837832823,-0.04576040895438667,0.6729496492213191,0.17944626030878497,0.07876709604541518,-0.7084926441393297,-0.42301297114488834,-0.44351302003372073,-1.274880707111994,-1.5722135974909808,-2.777868756595904,-0.7575918946638523,0.180944939235315,-0.1447044068498639,-1.428117872812455,-0.20685032032971765,0.44628282004190717,-1.1324206217550452,2.152468869410151,1.0475338064704514,-0.631114049323373,-1.1638601826557073,0.41698153343150013,-1.947497612839634,-0.556781245908398,-0.9055335924345713,-1.1627206399815493,-0.6872337416673638,-1.7327417568597923
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-7.794862050301836,-2.354581179211501,4.1599375982836175,-0.10175665561976738,2.0466888982554594,-1.6253659664391469,1.4170185643713165,-1.9993320940531323,-2.9930627190359567,-1.816526452367873,1.5368205409265752,-0.3384295024106239,-0.6718617030409846,-0.9475894623519181,0.10009466847778525,0.8469361359445362,-0.47755980546534305,-1.109786072277941,-1.526407875706514,0.5549336739187044,-2.662201340428489,0.3416024010683074,-0.7627940152105143,-2.3792929976966652,0.03067061616614819,-0.2962161206090806,0.5042551940102816,-0.2732767670038375,2.5670477181698743,0.32693222094975927,2.7643271363294555,-1.0903802459923069,-1.9524337907849394,0.8370831904492729,0.31192881777923553,0.1338061253531083,0.7242609233176496,-1.2755755012255054,0.9696111780153752,1.1914436740349879,0.05517976995529891,-1.7314738423187486
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-11.605447075926909,-3.535734343391514,-4.460124578369666,0.8965824628626087,5.720818224782016,0.12701132505317148,2.4487939989572767,4.883087505322719,-2.673396462687619,-0.7138288743242924,-0.4541757217135276,-0.6036838084219329,1.5719152935738294,2.059094232179265,-0.4533376982195667,-0.7943633269136301,-1.8701911629882901,1.0811178382431108,0.8802911527936899,0.19944378605423196,-0.5361869567085553,-2.98019153236518,-1.8098643457458636,-0.2572528212721441,-0.5695232281562782,-2.730712644245962,-1.6024376864505596,-2.2167780800273165,-1.8527815044020388,-0.8879104608237862,0.45918705861379583,0.9801543824377559,0.33052052254603337,0.5705929435580674,-1.9365628044966048,0.2958818144748786,0.08447143981491723,-1.28432277883859,-1.0322200221880715,-0.7655053410648345,1.1095264564550065,-1.7341253719709817
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-8.395329404735023,-5.54348419878781,3.45260365039608,0.16799209505248777,1.397145250015556,1.0615099827532928,0.4205004857311755,0.8251785437734964,-0.3711698888976514,-1.658902035833513,2.283361208191176,2.822023148675846,-0.009371895655221278,0.19400587536535008,-1.2825374933328177,1.255905851501082,0.44258369459501345,0.13567353912783447,-1.2897826834205468,0.9797947195562562,-1.9654079121156833,0.678194608872457,0.11290133274909694,-0.001184581266985174,-0.06118209492437139,0.9460118847649497,0.9228096472814756,-1.6467337499906018,0.3772543965205375,-0.6618922010106271,-0.10894088689156811,1.1209461265330054,-1.0683507599752093,0.6382259571903973,0.0696944779565849,0.5739097137120652,0.1854427850171249,0.493157034413343,-1.0822077233144136,-0.09417789641636462,-0.2774563064194532,-1.7329121498491395
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-5.809600487034265,-5.988893183736536,3.942355480961376,0.8937757338297087,-0.3266973226992478,3.174145314943219,-0.20538024379198022,0.3476911361834185,0.3635658305726509,-0.6108833586469756,3.1426161128469463,2.4769772220807957,-1.4708188412267929,-1.3063305663918483,1.1874580560009205,2.3859865340366007,-1.8184911049624706,-2.0906233786244193,-1.3215008790870222,1.312158676712672,-0.41290567184421967,-0.2887801709720543,-1.0512509928679552,-1.9670056548223929,1.7347060101185816,0.2139648728709732,3.068556697309991,-0.2919325340831204,1.2306479009517095,0.31402100085131845,-0.761015791720836,1.6944625064419445,1.1539531043504359,0.8824434462063957,1.4626184654618808,-1.4370160139622064,-0.8141340468922282,-1.4804945902980697,0.0332934763762614,-0.19852953904650916,-0.4951738988311627,-1.7347519529206976
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-6.942594686123553,1.6256203196719485,0.4099354070554344,-5.184475656114709,-3.322225587560275,1.2473213416766997,-0.49162168821189073,1.0019444857375954,0.4098261806209513,0.30531821804931325,-2.1511377283073423,-1.5203180540623662,0.7006600595072549,-1.9627826744267631,-0.5138425421355521,1.7513423880429924,-1.0729089649198151,-0.24092320763941527,-0.5425148247007636,-1.4583766073573168,-0.9901195394278939,0.725352474958133,0.5478335897468668,-0.6838903632562958,0.828128214633306,-0.46720132894823896,0.8663153165651347,-0.5205891985046688,-1.6129142535873506,1.7545903881473972,1.5541801463051885,1.0248517450987955,-0.1449426428134019,0.46553577630497706,1.022519381467979,-1.4594689242667962,1.5511962699532362,-0.6380629551410893,-0.8677988477847197,-1.0444721126656291,-1.2273917280528623,-1.7310309674302196
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-9.294733952924105,0.866699465229616,-3.5993890428284536,-1.2685630191980948,-0.5916315548808272,-1.5946816115987223,0.9714564713771305,2.7834795785050543,0.5484580895350194,0.2149023888571041,2.1970398699419844,1.7550667239353357,3.4528223159816096,-0.053778797302273695,-0.12495230822809786,1.1427982021505212,-0.18598040768893598,-0.7045954803166545,-0.6918888811497642,2.9386538592775375,-0.5164603535236416,1.3251566116200968,-0.6209928731877876,1.155022867081735,0.00025272450484420395,1.5198956863350641,-1.3246779584702923,1.2352931710429194,-0.25512007448409446,0.7281219985943944,-1.5750517014313423,-1.695843946179445,0.30727511243709354,0.018926563190225898,0.5143083950036036,-0.07330403500117007,0.5832890964804623,0.576221303188146,-0.2251732449657059,0.400123315319005,2.4441899158999867,-1.7330096611609034
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-5.943414913105039,-2.06625100564429,2.2674632724511103,-3.9748864392382113,-3.178826065879236,2.2489109342008273,-2.5299615706849696,0.8233685225934693,1.9479231194894937,-0.3524258561376661,2.742105898639624,2.297711031691861,0.9816703479054422,-1.3284422509256237,-0.6918234457934014,1.0620915640174504,-0.574835891263284,0.26692051063051603,-1.8321318689892085,-2.761220010544312,0.2836769547717163,0.011127431582159508,-0.45028790067937907,-0.2520527023262334,-0.3233504266175705,1.7055561767672098,0.8118646295123889,-0.8729857290498273,-1.6343286381170017,2.07229358104158,-0.9045925592498802,0.16004182962697344,-0.5278166547983265,0.6037050727996927,0.14824485659583786,-1.173354573049158,-1.2918490515962988,1.0940765110863926,-1.6667273592414398,-1.9085204154230884,-1.676405254438959,-1.7333993676763133
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-7.375393357539055,3.8266160463903214,-2.469661402302354,-3.532686053592603,-3.4020250873533646,-1.9360485187854508,1.3952816707649924,-0.059338552986998416,1.126841299691676,-0.677125981130809,0.8217394577045511,2.212893527889756,1.2903581131344257,0.6592825580320236,-3.115465530142614,0.9232704157428132,0.2556356483375798,0.531130154781766,0.8460106471267257,0.6655873764396374,-1.6727997816092897,0.9939475681336396,-1.7859960536185495,1.187980911796871,0.2084377876425455,0.9545103658881695,0.908709346763593,-1.372333743451163,1.367380952851195,0.09899088101602116,0.3914850217657062,0.9217865009536931,1.5822563077518237,1.6123047514400264,0.3882339912561587,0.5800383200875813,0.5192247652867306,1.7983780015645732,0.026017595415982087,0.19151844441482235,1.2029174535847578,-1.7280634643665675
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-8.989054455335218,5.782605061095131,-3.022838032918793,1.2870410780334147,2.4438594569368117,-1.5983648470792835,4.252243473505092,0.5130644341274516,-2.2809963289400645,0.15797475429162966,1.0968552935607583,-0.7075553651717978,0.23634190642377506,0.9269830964049275,-0.5933249180452163,-0.47362717627970313,0.9930379787293933,1.2518921526306377,-1.6163207897668852,1.988835408472665,2.1982414875447898,-0.34614500688445127,-1.6060202057274124,-1.3420075731308436,-1.1978140162578421,-0.002398072582170452,-0.37643457931564606,-0.3070796387455562,1.3322687553053065,-0.30058154627302097,0.22972023458192586,-1.9562417880070189,1.600548973127475,-0.0820021587030687,1.5993692475838062,-0.6604019647759344,1.271636379991302,-0.2556626806974693,0.7760965748889537,0.7667763580735109,1.6058934732880126,-1.7303299364476712
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-11.86666576281692,-7.540733663958478,-6.044297493021714,4.6431169158619925,1.7550875585032544,3.1144178341049225,0.3201249808261122,-1.9468906215822628,-1.833984411501211,-0.29254609179743374,-1.0045173261620246,-1.04534565437567,-0.28421999161894995,-1.4124788691389867,-1.3469893514721853,3.0452060914207397,0.8535511710132668,-0.1694519731796139,-0.4062599147955498,1.9569701585316914,0.7191609051381189,1.8410311834646405,1.2775830695252712,-0.1374648133017048,2.691603715073994,2.88786654948552,0.27560754306351287,0.8866209528071544,0.36186768403423397,0.3066386121942808,-0.3303113288634001,0.5916856610840655,0.870743859962436,-1.1945219149801924,0.19273793373346482,-2.6124044625750287,0.9264444656888449,-0.012560962518627788,-1.157801115655945,0.5629900201779143,1.6300489470174004,-1.7339604352198479
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-11.908365951176695,-4.457255353583077,-3.176166419245387,-0.10236769015561126,3.688010553765835,-0.6073236465526328,1.5107158646113015,1.5001571947151509,-3.4813610173089735,-0.6015273984792245,0.19647360044650186,-1.165169315720033,1.8139349855545173,1.7634183828776528,-0.4001621895034452,0.5613588975811663,-0.0059210110589345,0.7647319501543735,-0.48400978521716853,2.366900665450128,-0.03657389570705949,-0.04147384555378386,-1.7299251103334068,-1.4311029266686477,0.3982429335842711,0.14360821098093068,-0.691624236750755,-0.03157212906670867,1.2804860680614718,-1.7647775945419528,0.6042407374192589,1.2190146039191707,-1.1400548194024411,-0.5975970414347285,0.43137603123610535,1.0071207430145832,1.0941755536601383,0.3919475297377221,0.4271059979996258,0.6215030105919808,-0.29353597104110274,-1.73378527046548
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-8.231670515403476,2.4245530674528912,-2.5191548103517873,-1.3580074460064229,-0.4143502073226405,0.8104465567484684,1.7887331456043216,3.2068464958593195,-0.5996947624508517,0.9296625661564942,-0.28682392933468154,-0.9686705107673469,1.226826332740945,-2.025257717502368,1.056982957537067,0.6495522791290265,-0.3031469862299283,-1.738929529281478,0.10587450256091785,2.928181699255693,0.9345382364898958,-1.9329747825811638,-0.09877300271028663,-0.9985840520121277,0.7735078582493601,-0.09466217867935584,-2.2941683336281793,-1.3671546793321658,1.5272203269509017,-0.8244159208140106,-0.1700566531708644,-0.3336786380920587,-1.1788508698387163,-0.19039395369108492,0.878372441816304,1.6434925237660356,0.27627117491090697,-0.633047857821995,-0.5771124872405118,0.15958212189904028,-0.01097377249736553,-1.7317144535633147
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-12.280975317666373,2.3355191302973695,-5.295866745311386,-4.738263320214991,2.0192525024351333,-0.2095851559399179,1.825856504965733,4.993785228533547,0.5211933995946445,0.2542751264981806,-2.633044640600089,-0.6916831719233881,1.8712645359659006,1.5342585640991027,-0.8486307008136793,1.5125865016901823,-0.6450171959957338,-0.4607253006179635,0.0019598246919814155,0.5004982662896054,0.44398841036864445,-0.13883947010118836,1.3300487689547715,0.35461093866646176,-0.9116772648363178,-1.038190782952241,0.5400897627282069,0.20586945405167753,0.21578473904869977,-0.23044829010009482,1.274681279424658,0.5630992078262821,0.4402042341394175,0.12296646271457523,1.71872090646368,-0.1624667083060659,0.10812145931995687,2.7330232525807077,-0.6965659782628839,0.8239634912325193,0.35313779591470645,-1.7312891824992782
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-8.315951578801712,-4.962293032078801,3.5967361926736,-2.554263580931797,0.6425830622730021,1.812556839138586,-1.26533345610081,1.3729053016202095,-1.9457197328464186,-1.6971856717692717,1.5386434357886138,1.881314407736823,-0.5902209684450784,-1.4904377801324278,-1.1172143159680106,1.0424970765327501,1.4168154433265774,-0.08002893662917485,-0.6040408939112373,-0.6606727238402423,-1.709006799354284,0.47572520923331674,-0.9472601676766584,1.1728358605771827,-0.3136598131672582,0.3705449337958053,1.2267753719587537,2.4767725260982987,-0.3702095582661211,-0.8508811620857126,-0.14190907412284615,-1.405032843880836,-0.7848294426117256,0.4013992864344682,-0.5681538255250012,-0.8686165957447609,0.5551153369598926,0.04681529224109504,-2.4832666361987106,-0.7130173342956228,1.7771828627157353,-1.7344620845311436
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-8.21238828251872,-0.31506062109122457,4.53686870834952,-2.404238941770066,1.9860336686580433,-0.4709188758640641,-0.46014328414943084,-1.2893552791080727,-3.774506864295601,-2.2057472684019284,-3.131991120033739,0.11698711345788293,1.983219731461521,-2.182508100840601,-1.4860838606143076,-0.744923225110151,0.329761953072081,0.6079282268017127,-0.6627086911867296,0.7131382056001498,-0.7966488686332204,0.5105704831670961,-0.19316561782877567,-1.1030774621133461,-3.108674762782935,-0.8938900649936496,0.9507262437211988,1.9360452386856835,0.26090172314597415,-0.5104359841759574,1.4197328638562063,-0.9454298196161073,2.213796016122667,0.13926280810928027,0.21595630348139688,-0.027474546834705297,0.8658508400206195,-0.7467110625068873,0.5578697815431042,-1.231517401325859,-1.0329127424406808,-1.7331041280503872
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-9.210205670844344,0.06278820510827549,-0.5037588002744365,-1.1510567936057077,0.7235147952037544,-1.3841429226420936,3.936845501057693,1.505036937899506,-0.9236690802961844,0.30298467234650406,1.8740666821285328,-0.10710989049732954,0.4989604122559469,-0.23698672662362796,0.9421058033793644,-0.6027914100594413,-0.5576912142737851,0.44983922266923926,-1.638890872014452,1.6413305506121816,1.21234449624794,-0.44087886201701115,-0.30295864134278083,-0.40180538431715507,-2.074892926480796,-0.2911234789151961,-0.3589863407395818,1.3022333914823851,0.5141649398984284,0.6608189255074308,1.6539107214509554,-2.042327131800852,-1.4009805207848598,0.009536316205204787,1.9667026117005593,-0.15793709542414164,1.5721042599372612,1.2500766595372599,1.0564082369161842,-0.3934022790481575,-1.0351272479780427,-1.7333376127878883
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-7.284128070424131,-4.462893254016764,4.564350441403857,0.3080063129796653,-0.13441809339724875,0.5147679658468463,1.2033531492146639,-0.8275078435088649,-2.263410264853227,-1.3123478345347763,2.1047970479002096,2.92808393858361,-0.14210994238435454,-1.0267770003775105,-1.3489516644006745,1.9682950411198097,-0.723196582208105,-1.1732851508202684,-0.1981392324274831,-0.16698854496835547,-2.3896267952878802,0.7555317822296531,-1.9085133019087692,-0.1828259811124289,0.5139451913016349,0.6431117557171822,0.9855689039630182,-0.7617407802933887,1.0427202062814434,0.40129469389111283,-1.1863401149951924,-0.9472313624453974,0.019763594987749905,0.2968046728262933,-0.10814732987763742,-0.4632184943106774,0.5512828646188342,-0.6835368209887098,-1.0680492853212626,0.20095389530110994,0.08911703700007734,-1.7326599641641154
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-12.171979078757113,-5.711368887600066,-3.4976393680730817,-0.803522482483354,4.5887990048771945,-0.395975434243074,2.2894888308733266,3.951687641657286,-0.744652810648994,-0.5133530505333394,-2.4739059696285595,-0.40338428695484163,-0.39472797414170624,-0.22824702438698785,-1.6387843039712313,-0.4990746520568985,-0.6664346010944184,-1.2284173035710855,0.45330228607893996,0.6145251507785906,-1.99979845503103,-1.769305886096735,-1.7717480989645273,-0.13133234894756196,1.7736245917188436,-2.774500792389238,1.248378107163381,-1.5005414377529227,-0.9248052641637383,-3.067802962694145,-1.006339944096129,0.38384479035325425,1.3693088143844312,0.352923314060793,1.5930306386986153,0.06853454837405532,-0.5848158945426447,-1.1941246305036644,-1.4383813320284724,-1.0580985295000027,-1.1626127765416703,-1.7332537422917658
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-8.483395083767661,-1.073153008183493,2.571075955470069,-3.156840329208181,0.2507730987170365,-0.13181514207552458,0.1522924450099516,-0.6793845508189457,-2.6098814133171637,-1.0424353610200747,0.6763365034898451,0.5515060357150454,0.022589119718946435,-2.872568471953967,-0.7460283817396147,-0.3760586393918879,-0.39165795287421473,-1.1836480908476499,-0.9916996961853698,0.3664869143527212,0.7178324534769907,-0.5252679353911316,-0.37009682491899326,-1.606880233271068,-1.0248454907868607,2.3035203567663363,-0.765195586718878,0.8325678718337307,-0.5477702422388552,1.9272005539042514,-1.4634222530444279,-0.22977416709829707,1.6100367422180113,1.935279873987469,0.4386982721259629,-0.5974216964567347,-1.1613036655250255,-1.833338290883368,-4.9780997279813555e-05,0.20424316104242068,2.638380619552156,-1.7336741465869485
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-2.8348445558568027,-6.010016065534785,-2.2076510319880778,0.008676949436653869,-5.570742047150733,-1.2317552146447341,1.9889907163754972,2.304428566577347,-0.019596492682133843,-0.3237759291388863,1.08115368391483,-0.6342733085076908,-1.9605993215002613,-0.5058823801677446,-1.4505212202336455,2.2789665104110366,0.21025865603192145,0.2535561893609302,-1.9391917183312057,-0.9162148049551084,-0.09263327951299716,2.1952434194154344,-2.461023331224113,0.3779361112879952,-1.4400819715100246,-0.7598190417254316,0.7542737651398309,0.4740900225606122,-0.5815665456312449,-0.288000759952136,-0.44474374958524154,-2.0287458416081594,-0.2144505847541977,0.847806942171569,2.1726530127174,-0.2067938005578478,0.5419202757068748,-0.17921275112170865,1.1943356387967012,-0.4286086512576157,-0.2944568439784313,-1.733514629145343
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-7.145223764305312,0.9605443882563697,2.5978115379809386,-5.904594156690527,-2.401694523708208,1.3245015855880937,-2.1895556773394453,-0.884822644802788,-2.0118786600481124,-1.396237091164048,-1.987401863781262,0.1737071766604003,0.7513695883143745,-3.5818711417689295,-0.3410894032695206,0.14656329176816774,-0.006150547891104807,0.8573841554440922,-1.780170500201839,-1.61830095133028,1.2411352061338805,-0.3066624358112859,-1.1975034368183541,-0.7316247803553493,-1.0481228734530221,-0.4179567935052687,0.7783945266413557,1.2635238867794945,-1.8593615279035447,0.12420797288785718,0.15620237859426114,-2.231964095234443,-1.0995756739067593,1.199556046802853,0.4881489959724723,-0.007436323578824788,-0.1185301490420161,0.8489172138100382,-1.784283138146832,-0.7548164546743094,0.6626485901566722,-1.733326408853268
YER012W,PRE1,pre1-1,tsa289,1,2,2,6,-7.591483019123199,-1.089660884776206,-0.9973040616070817,-4.530689505412567,-3.8919578453246326,0.9546571406687985,0.04634212927179612,1.917459630542543,0.8415824013655089,0.5997154647999374,-1.7891028117469923,-1.3116612326476849,0.9183454857247504,-1.4699360790040954,-1.6985790746406595,0.6863971014609558,-0.40013251241082193,0.5555662320669269,-0.25796766225343815,-1.771117406739471,0.38769122890506746,-0.08214693990315347,0.3722553127082296,0.5229447494595226,0.8992074601603,0.692416665388728,1.836385464630722,-1.3484069581370222,0.07226759172442548,0.7953451993457155,-1.9346859781379713,0.8019649027948414,0.08005361828497981,-0.1741122688652723,0.5461952039408418,-0.11133650181078897,-0.5902130728306437,1.3593580821028803,-0.4089934216291448,-1.167198227335854,-1.1332462859007186,-1.7314540663417812
